acceleration,Attribute3,Attribute4,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute1_nominal1,Attribute1_nominal2,Attribute1_nominal3,Attribute1_nominal4,Attribute1_nominal5,Attribute1_nominal6,Attribute2_nominal7,Attribute2_nominal8,Attribute5_nominal10,Attribute5_nominal11,Attribute5_nominal9
8.7,1998,108,11.0,0.563,9999.0,9999.0,215,1.85,36.3,33.0,3.333,1,0,0,0,0,0,1,0,0,0,1
16.7,2088,80,19.5,0.741,9999.0,9999.0,180,1.14,21.8,41.3,2.8680000000000003,1,0,0,0,0,0,0,1,0,0,1
5.4,5439,255,6.1,0.649,3.0,4.1,250,0.925,34.1,49.1,2.3409999999999997,0,1,0,0,0,0,1,0,0,0,1
12.0,1995,74,17.8,0.629,9999.0,9999.0,188,0.943,17.4,46.4,2.55,1,0,0,0,0,0,0,1,0,0,1
9.4,2393,121,12.4,0.657,9999.0,6.7,220,1.2,27.3,36.6,3.162,1,0,0,0,0,0,1,0,0,0,1
8.8,1898,92,11.7,0.736,4.2,5.8,198,1.1,36.2,35.6,3.88,1,0,0,0,0,0,1,0,0,0,1
10.6,2496,110,14.4,0.653,9999.0,7.2,208,1.27,15.4,50.6,2.294,0,0,1,0,0,0,0,1,0,0,1
15.0,1349,55,18.5,9999.0,9999.0,9999.0,166,0.86,24.3,35.7,2.965,1,0,0,0,0,0,1,0,0,0,1
12.5,2151,85,18.2,0.586,4.5,7.8,197,0.9440000000000001,14.2,49.7,2.3819999999999997,0,1,0,0,0,0,0,1,0,0,1
11.6,1998,103,14.5,0.85,9999.0,9999.0,185,0.9359999999999999,28.9,36.6,3.233,1,0,0,0,0,0,1,0,0,1,0
8.2,1781,110,10.7,0.639,9999.0,5.8,217,1.11,16.7,37.7,3.84,1,0,0,0,0,0,1,0,0,0,1
11.5,1390,74,14.5,0.6829999999999999,9999.0,9999.0,185,1.7,34.8,30.6,3.4589999999999996,1,0,0,0,0,0,1,0,0,0,1
14.9,2982,92,20.2,9999.0,9999.0,9999.0,160,1.1,28.4,44.0,3.238,0,0,1,0,0,0,0,1,1,0,0
15.6,1343,48,20.0,9999.0,9999.0,9999.0,145,0.784,16.8,37.0,2.855,1,0,0,0,0,0,1,0,0,0,1
15.8,1997,80,20.8,0.888,9999.0,9999.0,173,0.996,13.6,43.4,2.727,1,0,0,0,0,0,0,1,0,1,0
5.4,3201,236,5.7,0.773,9999.0,9999.0,250,0.9259999999999999,28.2,36.5,3.2,0,1,0,0,0,0,1,0,0,0,1
13.0,1870,72,18.9,0.696,9999.0,9999.0,177,1.76,16.7,41.1,2.822,1,0,0,0,0,0,0,1,0,0,1
6.7,1797,140,8.0,9999.0,9999.0,9999.0,233,1.19,51.5,28.9,3.766,1,0,0,0,0,0,1,0,0,0,1
13.8,1595,74,16.9,0.6559999999999999,9999.0,9999.0,182,1.13,33.3,32.1,3.617,1,0,0,0,0,0,1,0,0,0,1
8.1,2793,142,10.1,0.594,9999.0,9999.0,237,0.848,36.0,50.8,2.278,0,1,0,0,0,0,1,0,0,0,1
12.5,1299,55,18.1,9999.0,9999.0,9999.0,164,0.79,24.0,34.6,3.62,1,0,0,0,0,0,1,0,0,0,1
10.8,1598,75,13.9,0.713,5.0,7.4,180,0.9179999999999999,31.8,37.3,2.826,1,0,0,0,0,0,1,0,0,0,1
9.3,2494,118,11.3,9999.0,9999.0,9999.0,205,0.8,40.1,42.7,2.6839999999999997,1,0,0,0,0,0,1,0,0,0,1
11.0,1731,85,15.3,9999.0,9999.0,9999.0,195,0.9570000000000001,34.4,37.0,2.9410000000000003,1,0,0,0,0,0,1,0,0,0,1
8.4,2946,140,11.1,0.639,9999.0,9999.0,233,1.133,33.7,37.4,3.64,1,0,0,0,0,0,1,0,0,0,1
12.2,1840,84,14.4,9999.0,9999.0,9999.0,175,0.723,41.8,40.3,2.71,1,0,0,0,0,0,1,0,0,0,1
14.7,1998,94,14.7,9999.0,9999.0,9999.0,172,1.18,32.4,31.9,3.842,0,0,0,0,1,0,1,0,1,0,0
15.4,1762,74,15.0,0.657,9999.0,9999.0,177,0.7659999999999999,35.5,38.5,2.8,1,0,0,0,0,0,1,0,0,0,1
15.6,1896,66,20.0,0.581,9999.0,10.1,177,1.4,22.0,42.5,2.7,1,0,0,0,0,0,0,1,0,0,1
13.5,1598,74,15.5,0.589,9999.0,9999.0,178,0.774,36.1,38.3,3.28,1,0,0,0,0,0,1,0,0,0,1
10.7,1994,92,14.9,9999.0,9999.0,9999.0,194,0.995,29.4,34.8,3.237,0,0,1,0,0,0,1,0,0,0,1
15.1,1396,66,17.2,9999.0,9999.0,9999.0,172,0.853,44.9,31.5,3.364,1,0,0,0,0,0,1,0,0,0,1
12.3,2184,81,16.3,9999.0,9999.0,9999.0,185,0.895,19.5,51.7,2.195,1,0,0,0,0,0,0,1,0,0,1
11.1,1597,66,16.4,9999.0,9999.0,9999.0,178,0.919,34.1,32.3,3.375,1,0,0,0,0,0,1,0,0,0,1
16.5,1870,47,23.6,0.637,9999.0,9999.0,168,1.5,17.1,35.6,2.968,1,0,0,0,0,0,0,1,0,0,1
15.3,1361,55,19.4,0.679,9999.0,9999.0,165,0.858,26.7,35.0,3.116,1,0,0,0,0,0,1,0,0,0,1
9.6,1991,100,12.2,0.6579999999999999,9999.0,9999.0,208,0.986,37.4,36.4,3.99,1,0,0,0,0,0,1,0,0,0,1
8.4,2771,142,10.7,0.679,9999.0,6.1,234,0.9840000000000001,28.6,39.6,2.9189999999999996,1,0,0,0,0,0,1,0,0,0,1
7.9,1781,132,9.5,0.65,9999.0,9999.0,231,1.31,17.9,37.3,3.11,1,0,0,0,0,0,1,0,0,0,1
11.3,1998,100,13.5,0.68,4.9,7.3,200,0.9940000000000001,30.3,36.6,3.175,0,1,0,0,0,0,1,0,0,0,1
9.9,1991,110,12.4,0.594,9999.0,9999.0,221,1.117,27.8,33.5,3.5,0,1,0,0,0,0,1,0,0,0,1
12.9,1597,70,17.0,0.7040000000000001,9999.0,9999.0,171,0.961,28.7,34.2,3.218,0,0,1,0,0,0,1,0,0,0,1
12.5,1299,63,14.8,9999.0,9999.0,9999.0,160,0.845,21.8,31.5,3.346,1,0,0,0,0,0,1,0,0,0,1
10.4,1895,87,14.0,0.769,9999.0,9999.0,196,1.41,31.6,34.2,3.4,0,1,0,0,0,0,1,0,0,0,1
9.3,2771,142,10.5,0.65,9999.0,6.6,233,0.777,32.4,50.0,2.294,0,0,1,0,0,0,1,0,0,0,1
10.7,2496,110,14.7,0.679,9999.0,7.4,210,0.9179999999999999,17.4,57.2,2.23,1,0,0,0,0,0,0,1,0,0,1
11.9,1595,74,15.6,0.6509999999999999,9999.0,8.0,185,1.9,27.2,31.6,3.4,1,0,0,0,0,0,1,0,0,0,1
11.2,1598,79,15.8,9999.0,9999.0,9999.0,182,9999.0,9999.0,9999.0,9999.0,1,0,0,0,0,0,1,0,0,0,1
8.6,2435,125,11.4,0.624,9999.0,9999.0,215,0.853,41.0,41.3,2.8,1,0,0,0,0,0,1,0,0,0,1
11.0,2498,125,13.9,0.726,9999.0,9999.0,212,0.9109999999999999,37.4,38.8,3.51,0,1,0,0,0,0,1,0,0,0,1
7.3,1855,147,9.0,9999.0,9999.0,9999.0,235,1.2,19.3,41.9,2.763,1,0,0,0,0,0,1,0,0,0,1
9.8,2959,150,10.1,9999.0,9999.0,9999.0,220,0.75,60.3,46.6,2.484,1,0,0,0,0,0,1,0,0,0,1
9.7,1948,103,12.6,9999.0,9999.0,9999.0,205,0.97,35.9,35.2,3.93,1,0,0,0,0,0,1,0,0,0,1
9.6,2946,140,10.7,0.7070000000000001,9999.0,9999.0,225,0.961,45.2,42.6,2.6910000000000003,1,0,0,0,0,0,1,0,0,0,1
11.0,1590,85,12.9,9999.0,9999.0,9999.0,192,0.9,38.6,33.9,3.1289999999999996,1,0,0,0,0,0,1,0,0,0,1
19.3,1896,66,25.1,0.831,9999.0,11.9,160,0.983,14.5,40.7,2.8539999999999996,1,0,0,0,0,0,0,1,0,1,0
12.9,1840,74,17.1,0.772,9999.0,9999.0,180,0.838,32.2,39.0,2.97,1,0,0,0,0,0,1,0,0,0,1
11.2,1896,81,15.7,0.654,9999.0,9999.0,193,1.32,17.2,45.1,2.576,1,0,0,0,0,0,0,1,0,0,1
9.5,2351,110,12.5,9999.0,9999.0,9999.0,205,1.9,29.6,36.9,3.52,1,0,0,0,0,0,1,0,0,0,1
13.8,1998,98,13.6,9999.0,9999.0,9999.0,180,0.78,43.1,43.1,2.6,1,0,0,0,0,0,1,0,0,0,1
13.6,998,50,17.0,9999.0,9999.0,9999.0,155,0.884,28.7,29.2,3.7,1,0,0,0,0,0,1,0,0,0,1
11.5,1997,99,14.1,0.728,9999.0,9999.0,201,0.9540000000000001,33.1,35.1,3.36,1,0,0,0,0,0,1,0,0,0,1
11.0,2792,128,13.4,0.884,9999.0,9999.0,195,0.996,38.8,33.7,3.3960000000000004,1,0,0,0,0,0,1,0,0,1,0
9.5,2498,125,11.1,0.557,9999.0,9999.0,227,0.9470000000000001,36.0,41.3,2.8,1,0,0,0,0,0,1,0,0,0,1
4.9,2671,280,5.8,0.6940000000000001,9999.0,9999.0,250,0.993,20.2,41.3,2.812,0,0,1,0,0,0,1,0,0,0,1
11.7,1590,67,14.8,9999.0,9999.0,9999.0,165,0.777,28.3,35.4,3.16,1,0,0,0,0,0,1,0,0,0,1
11.0,1998,98,13.1,9999.0,9999.0,9999.0,180,1.172,18.5,28.4,3.832,1,0,0,0,0,0,1,0,0,0,1
7.4,2687,162,8.1,0.598,9999.0,9999.0,245,0.9840000000000001,37.3,38.9,2.975,0,1,0,0,0,0,1,0,0,0,1
6.8,5439,255,8.5,1061.0,3.3,4.8,235,0.98,30.5,47.1,2.875,0,0,1,0,0,0,1,0,1,0,0
14.8,1997,66,20.9,0.6659999999999999,9999.0,9999.0,172,0.99,15.8,43.4,2.674,1,0,0,0,0,0,0,1,0,0,1
21.3,1870,40,25.6,0.914,9999.0,9999.0,135,0.8590000000000001,18.9,39.3,2.733,1,0,0,0,0,0,0,1,0,0,1
14.2,1998,97,9999.0,0.636,9999.0,9999.0,203,0.992,45.0,37.2,3.1189999999999998,1,0,0,0,0,0,1,0,0,0,1
13.5,1905,66,17.5,0.691,9999.0,9999.0,175,1.7,17.5,40.9,2.6639999999999997,1,0,0,0,0,0,0,1,0,0,1
10.0,1796,85,13.7,0.589,9999.0,9999.0,200,1.62,28.3,34.9,3.3289999999999997,1,0,0,0,0,0,1,0,0,0,1
11.3,1781,92,15.0,0.602,9999.0,7.3,202,1.8,23.6,32.3,3.5989999999999998,0,0,1,0,0,0,1,0,0,0,1
15.4,1498,65,17.5,9999.0,9999.0,9999.0,175,0.84,41.7,41.7,2.615,1,0,0,0,0,0,1,0,0,0,1
14.9,2792,103,18.3,1094.0,9999.0,9.8,170,0.871,35.6,43.3,2.7310000000000003,1,0,0,0,0,0,1,0,0,1,0
10.1,1998,108,14.6,0.9420000000000001,9999.0,9999.0,195,1.6,20.5,36.6,3.237,1,0,0,0,0,0,1,0,0,1,0
10.0,1997,100,13.1,9999.0,9999.0,9999.0,200,0.93,38.0,36.9,3.52,1,0,0,0,0,0,1,0,0,0,1
10.5,2148,105,14.0,9999.0,9999.0,9999.0,215,1.5,18.5,48.7,2.3819999999999997,0,1,0,0,0,0,0,1,0,0,1
8.5,3253,174,9.8,9999.0,9999.0,9999.0,225,0.75,43.9,47.3,2.616,0,1,0,0,0,0,1,0,0,0,1
6.7,4172,250,7.0,0.748,9999.0,4.9,250,0.865,31.6,41.3,2.823,0,0,1,0,0,0,1,0,0,0,1
13.7,1275,55,16.0,0.6509999999999999,9999.0,9999.0,170,0.7290000000000001,30.9,38.9,2.69,1,0,0,0,0,0,1,0,0,0,1
9.9,2959,150,10.7,9999.0,9999.0,9999.0,218,0.743,60.3,46.6,2.484,1,0,0,0,0,0,1,0,0,0,1
16.8,1716,44,21.9,0.659,9999.0,10.8,157,0.92,19.5,41.4,2.4659999999999997,1,0,0,0,0,0,0,1,0,0,1
14.2,1361,55,17.3,0.65,9999.0,9999.0,170,0.96,26.1,34.1,3.1289999999999996,1,0,0,0,0,0,1,0,0,0,1
9.3,1747,106,11.8,0.639,9999.0,9999.0,210,0.977,27.2,33.1,3.431,1,0,0,0,0,0,1,0,0,0,1
7.0,2793,142,9.8,0.597,9999.0,5.1,240,1.15,32.8,39.5,2.9,0,1,0,0,0,0,1,0,0,0,1
17.2,1149,43,22.0,0.914,9999.0,9999.0,142,0.87,17.1,31.1,3.4560000000000004,1,0,0,0,0,0,1,0,0,0,1
7.3,1855,147,8.8,9999.0,9999.0,9999.0,235,1.2,19.3,41.9,2.763,1,0,0,0,0,0,1,0,0,0,1
8.3,2671,169,9.3,0.613,9999.0,5.9,244,0.772,18.8,54.5,2.1590000000000003,1,0,0,0,0,0,1,0,0,0,1
13.5,1595,74,16.4,0.654,9999.0,9999.0,184,1.54,32.4,31.2,3.737,1,0,0,0,0,0,1,0,0,0,1
12.5,1995,74,18.3,0.645,9999.0,9999.0,183,0.9179999999999999,17.4,46.4,2.55,1,0,0,0,0,0,0,1,0,0,1
6.8,2290,165,8.0,9999.0,9999.0,9999.0,250,1.6,20.9,42.9,2.673,1,0,0,0,0,0,1,0,0,0,1
12.8,1595,74,15.3,0.639,9999.0,8.6,183,1.52,32.3,31.1,3.737,1,0,0,0,0,0,1,0,0,0,1
13.8,2999,117,17.4,9999.0,9999.0,9999.0,160,0.9129999999999999,22.8,44.9,3.53,0,0,0,0,1,0,0,1,1,0,0
8.9,2446,129,11.2,9999.0,9999.0,9999.0,212,0.9890000000000001,31.7,35.1,3.3,1,0,0,0,0,0,1,0,0,0,1
7.1,3996,203,8.1,9999.0,9999.0,9999.0,240,0.8170000000000001,47.8,48.1,2.483,0,1,0,0,0,0,1,0,0,0,1
12.0,1998,94,13.1,9999.0,9999.0,9999.0,167,9999.0,9999.0,9999.0,3.145,0,0,1,0,0,0,1,0,1,0,0
11.0,1796,85,13.7,0.609,9999.0,9999.0,195,0.9420000000000001,34.1,38.3,3.28,1,0,0,0,0,0,1,0,0,0,1
8.9,2972,138,12.2,9999.0,9999.0,9999.0,225,0.772,37.5,48.6,2.436,1,0,0,0,0,0,1,0,0,0,1
10.2,1589,73,13.9,9999.0,9999.0,9999.0,175,0.693,37.1,42.1,2.516,1,0,0,0,0,0,1,0,0,0,1
7.3,2959,141,10.1,9999.0,9999.0,9999.0,225,1.24,45.2,39.2,2.853,1,0,0,0,0,0,1,0,0,0,1
12.7,1840,84,15.8,0.772,9999.0,9999.0,170,0.74,39.6,38.3,2.847,1,0,0,0,0,0,1,0,0,1,0
17.4,989,41,21.2,9999.0,9999.0,9999.0,135,0.879,26.6,29.5,3.535,0,0,1,0,0,0,1,0,0,0,1
11.8,2792,128,13.4,0.831,9999.0,7.9,199,0.978,33.1,35.1,3.2680000000000002,1,0,0,0,0,0,1,0,0,1,0
8.5,2495,125,11.1,0.6970000000000001,9999.0,9999.0,215,0.9,36.5,38.2,2.9,1,0,0,0,0,0,1,0,0,0,1
10.8,1910,77,15.5,9999.0,9999.0,9999.0,185,1.26,13.3,45.1,2.416,1,0,0,0,0,0,0,1,0,0,1
12.8,1299,56,16.3,0.866,9999.0,9999.0,155,0.93,30.7,30.3,3.346,1,0,0,0,0,0,1,0,0,0,1
13.0,1995,74,17.8,0.557,9999.0,9999.0,195,1.66,13.5,42.5,2.7,1,0,0,0,0,0,0,1,0,0,1
9.2,3199,165,10.5,0.7070000000000001,3.8,6.1,225,0.87,29.2,46.2,2.548,0,0,1,0,0,0,1,0,0,0,1
11.6,1998,103,14.9,9999.0,9999.0,9999.0,187,0.946,28.9,36.6,3.233,1,0,0,0,0,0,1,0,0,1,0
12.8,1769,84,15.6,9999.0,9999.0,9999.0,173,0.778,27.1,39.7,2.8369999999999997,1,0,0,0,0,0,1,0,0,0,1
11.8,2351,110,14.6,1004.0,9999.0,9999.0,185,0.9490000000000001,26.6,35.5,3.338,0,0,1,0,0,0,1,0,0,1,0
13.9,2151,75,18.9,0.6829999999999999,5.5,9.0,179,0.935,14.4,45.6,2.548,0,1,0,0,0,0,0,1,0,0,1
8.2,2988,147,9.7,9999.0,9999.0,9999.0,230,0.9279999999999999,33.7,38.7,3.37,1,0,0,0,0,0,1,0,0,0,1
11.2,1769,83,15.8,0.588,9999.0,9999.0,191,0.9490000000000001,22.8,35.9,3.157,1,0,0,0,0,0,1,0,0,0,1
8.6,3697,191,9.0,0.675,9999.0,6.2,250,0.773,34.9,53.9,2.294,0,0,1,0,0,0,1,0,0,0,1
13.3,1895,77,15.8,0.647,9999.0,9999.0,185,0.981,26.8,35.6,3.2,0,1,0,0,0,0,1,0,0,0,1
12.7,1997,80,21.1,0.915,9999.0,9999.0,175,1.4,13.6,43.5,2.718,1,0,0,0,0,0,0,1,0,1,0
11.0,1762,81,15.1,0.532,9999.0,9999.0,195,0.992,22.6,35.1,3.2119999999999997,1,0,0,0,0,0,1,0,0,0,1
14.5,1498,65,18.0,0.5920000000000001,9999.0,9999.0,164,0.779,39.6,38.3,2.847,1,0,0,0,0,0,1,0,0,0,1
14.0,2999,117,18.3,9999.0,9999.0,9999.0,160,0.9129999999999999,22.8,44.9,3.53,0,0,0,0,1,0,0,1,1,0,0
11.0,1998,100,12.5,0.645,9999.0,9999.0,195,0.843,38.3,41.3,2.8,1,0,0,0,0,0,1,0,0,0,1
13.0,1587,77,16.7,9999.0,9999.0,9999.0,185,1.5,33.5,33.5,3.2560000000000002,1,0,0,0,0,0,1,0,0,0,1
11.7,3947,136,15.4,9999.0,9999.0,9999.0,170,0.6890000000000001,29.8,52.0,2.6,0,0,1,0,0,0,1,0,1,0,0
7.2,2319,176,8.4,0.624,9999.0,9999.0,240,1.22,30.1,46.0,2.5140000000000002,1,0,0,0,0,0,1,0,0,0,1
12.9,2351,110,13.1,0.9159999999999999,9999.0,9999.0,180,0.856,33.5,38.2,3.97,1,0,0,0,0,0,1,0,0,1,0
20.5,1998,61,23.5,9999.0,9999.0,9999.0,124,0.862,15.6,36.0,3.573,0,0,0,0,1,0,0,1,1,0,0
14.1,1390,44,20.3,0.659,9999.0,9.1,160,0.973,21.0,35.0,2.8680000000000003,1,0,0,0,0,0,1,0,0,0,1
11.5,1998,100,13.4,0.597,5.1,7.7,205,0.925,31.5,40.3,2.872,0,1,0,0,0,0,1,0,0,0,1
12.2,1998,66,19.2,0.5920000000000001,9999.0,9999.0,178,0.9470000000000001,27.8,47.0,2.319,1,0,0,0,0,0,0,1,0,0,1
6.8,6750,298,8.5,0.9209999999999999,9999.0,9999.0,249,9999.0,9999.0,9999.0,2.18,0,1,0,0,0,0,1,0,0,0,1
11.3,1896,81,16.5,0.6779999999999999,9999.0,7.9,193,1.32,17.2,45.1,2.576,1,0,0,0,0,0,0,1,0,0,1
12.9,1397,60,17.0,0.713,5.2,8.1,170,0.91,29.8,37.3,2.826,1,0,0,0,0,0,1,0,0,0,1
15.5,1998,94,16.0,9999.0,9999.0,9999.0,172,0.9990000000000001,32.4,31.9,3.842,0,0,0,0,1,0,1,0,1,0,0
8.4,1855,147,9.0,9999.0,9999.0,9999.0,225,0.9229999999999999,29.0,44.3,2.611,1,0,0,0,0,0,1,0,0,0,1
10.7,1793,85,15.0,9999.0,9999.0,9999.0,185,0.941,37.0,34.2,3.264,1,0,0,0,0,0,1,0,0,0,1
9.9,2387,99,13.8,9999.0,9999.0,9999.0,200,1.22,19.6,48.9,2.374,1,0,0,0,0,0,0,1,0,0,1
13.6,1299,50,17.3,9999.0,9999.0,9999.0,155,0.873,23.9,29.6,3.477,0,0,1,0,0,0,1,0,0,0,1
14.8,1762,66,19.7,0.6659999999999999,9999.0,9999.0,178,0.92,22.1,39.5,2.9410000000000003,1,0,0,0,0,0,1,0,0,0,1
9.5,1781,110,12.8,0.613,9999.0,6.6,217,1.2,14.5,37.3,3.11,1,0,0,0,0,0,1,0,0,0,1
12.6,1242,59,16.3,9999.0,9999.0,9999.0,165,0.62,38.0,54.8,1.9609999999999999,1,0,0,0,0,0,1,0,0,0,1
14.5,1598,74,17.7,0.557,9999.0,9999.0,178,0.797,35.1,37.2,3.28,1,0,0,0,0,0,1,0,0,0,1
5.8,2671,195,8.1,0.653,9999.0,4.0,250,1.47,14.9,41.2,2.812,0,0,1,0,0,0,1,0,0,0,1
8.7,1794,105,10.5,9999.0,9999.0,9999.0,205,0.888,34.7,36.1,3.1260000000000003,1,0,0,0,0,0,1,0,0,0,1
8.7,1587,87,10.4,0.604,9999.0,9999.0,205,1.14,39.6,30.6,3.3489999999999998,1,0,0,0,0,0,1,0,0,0,1
15.0,1995,74,22.6,0.685,9999.0,9999.0,186,1.48,13.6,41.3,2.812,0,1,0,0,0,0,0,1,0,0,1
10.4,1834,92,13.2,9999.0,9999.0,9999.0,200,1.42,30.9,34.9,3.228,1,0,0,0,0,0,1,0,0,0,1
11.9,1498,65,17.7,0.5920000000000001,9999.0,9999.0,177,0.9940000000000001,31.1,32.4,3.366,1,0,0,0,0,0,1,0,0,0,1
10.4,1895,87,14.8,0.5770000000000001,9999.0,7.2,206,1.9,31.7,34.3,3.4,0,1,0,0,0,0,1,0,0,0,1
12.7,1997,80,21.1,0.915,9999.0,9999.0,175,1.4,13.6,43.5,2.718,1,0,0,0,0,0,0,1,0,1,0
14.3,2497,100,21.0,9999.0,9999.0,9999.0,162,0.77,23.7,52.1,2.5839999999999996,0,0,1,0,0,0,0,1,1,0,0
12.5,1997,80,18.8,0.6859999999999999,9999.0,9999.0,191,1.33,15.2,46.2,2.478,1,0,0,0,0,0,0,1,0,0,1
8.8,3226,145,11.8,0.726,4.1,6.2,227,1.12,22.3,53.4,2.22,0,1,0,0,0,0,0,1,0,0,1
8.0,1998,113,10.5,9999.0,9999.0,9999.0,213,1.14,32.4,32.3,3.4,1,0,0,0,0,0,1,0,0,0,1
6.9,4172,228,7.7,0.675,9999.0,4.9,250,0.7879999999999999,35.7,52.9,2.339,0,0,1,0,0,0,1,0,0,0,1
14.3,1753,55,19.1,0.662,9999.0,9999.0,168,1.143,14.7,36.7,2.93,1,0,0,0,0,0,0,1,0,0,1
12.6,2188,83,17.8,0.696,9999.0,9999.0,185,0.941,18.5,45.7,2.5,1,0,0,0,0,0,0,1,0,0,1
10.3,1493,84,11.9,9999.0,9999.0,9999.0,188,0.745,46.1,38.8,2.7289999999999996,1,0,0,0,0,0,1,0,0,0,1
13.2,1870,66,18.5,9999.0,9999.0,9999.0,180,1.255,17.9,33.7,3.228,1,0,0,0,0,0,0,1,0,0,1
4.3,5474,357,4.7,9999.0,2.3,3.5,317,1.14,49.2,41.0,2.9589999999999996,0,1,0,0,0,0,1,0,0,0,1
7.4,2492,140,9.8,0.639,9999.0,9999.0,230,1.13,42.0,36.0,3.242,1,0,0,0,0,0,1,0,0,0,1
10.4,2151,105,14.5,0.608,4.4,7.0,213,0.9309999999999999,16.0,54.5,2.173,0,1,0,0,0,0,0,1,0,0,1
15.1,1762,74,15.1,0.71,9999.0,9999.0,172,0.774,34.1,37.0,2.9410000000000003,1,0,0,0,0,0,1,0,0,0,1
11.9,1795,88,15.7,1.02,9999.0,9999.0,165,0.642,25.4,46.3,2.7260000000000004,0,0,1,0,0,0,1,0,1,0,0
11.9,1587,81,15.3,0.589,9999.0,9999.0,190,0.929,37.6,34.1,3.37,1,0,0,0,0,0,1,0,0,0,1
5.6,5665,253,5.9,9999.0,9999.0,9999.0,274,9999.0,9999.0,9999.0,2.1919999999999997,0,1,0,0,0,0,1,0,0,0,1
11.5,1598,74,14.9,0.609,9999.0,9999.0,188,0.898,30.0,34.9,3.3289999999999997,1,0,0,0,0,0,1,0,0,0,1
11.3,1896,81,15.1,0.6509999999999999,9999.0,7.6,190,1.15,16.9,45.1,2.4,1,0,0,0,0,0,0,1,0,0,1
8.8,1985,113,11.6,9999.0,9999.0,9999.0,210,0.95,29.6,42.2,2.673,1,0,0,0,0,0,1,0,0,0,1
15.1,2088,80,18.7,0.636,9999.0,9999.0,188,1.59,21.8,41.3,2.8680000000000003,1,0,0,0,0,0,0,1,0,0,1
8.3,2962,147,10.7,9999.0,9999.0,9999.0,235,1.23,31.3,45.9,2.6,1,0,0,0,0,0,1,0,0,0,1
4.7,4941,294,5.5,0.772,9999.0,9999.0,250,0.855,33.0,44.3,2.799,0,1,0,0,0,0,1,0,0,0,1
12.5,1870,72,18.2,0.621,9999.0,9999.0,185,1.124,16.7,41.1,2.822,1,0,0,0,0,0,0,1,0,0,1
12.5,1781,92,14.2,0.581,9999.0,8.5,201,1.44,29.1,33.2,3.498,1,0,0,0,0,0,1,0,0,0,1
11.6,1795,88,15.7,0.609,9999.0,9999.0,195,9999.0,9999.0,9999.0,3.572,1,0,0,0,0,0,1,0,0,0,1
8.0,1985,136,9.7,9999.0,9999.0,9999.0,230,0.992,17.3,42.2,2.673,1,0,0,0,0,0,1,0,0,0,1
8.2,2498,120,10.8,9999.0,9999.0,9999.0,225,1.42,38.7,37.5,3.52,1,0,0,0,0,0,1,0,0,0,1
10.7,1595,74,14.4,9999.0,9999.0,9999.0,188,1.84,27.4,31.0,3.4210000000000003,1,0,0,0,0,0,1,0,0,0,1
13.8,2792,128,14.3,0.831,9999.0,9.4,193,0.987,38.8,33.7,3.3989999999999996,0,0,1,0,0,0,1,0,0,1,0
11.7,1587,81,15.1,0.532,9999.0,9999.0,195,0.9540000000000001,37.6,34.1,3.37,1,0,0,0,0,0,1,0,0,0,1
8.2,1595,118,9.2,9999.0,9999.0,9999.0,207,0.92,56.1,29.6,3.733,1,0,0,0,0,0,1,0,0,0,1
10.5,1896,81,14.7,0.639,9999.0,7.2,194,1.49,17.2,44.5,2.66,1,0,0,0,0,0,0,1,0,0,1
11.3,1590,85,13.5,9999.0,9999.0,9999.0,188,0.9690000000000001,38.8,30.8,3.4410000000000003,1,0,0,0,0,0,1,0,0,0,1
11.3,1596,74,15.1,0.645,9999.0,9999.0,185,0.8690000000000001,30.0,35.5,3.69,1,0,0,0,0,0,1,0,0,0,1
10.9,2494,106,13.3,9999.0,9999.0,9999.0,165,0.7290000000000001,27.7,36.5,3.449,0,0,0,0,1,0,1,0,1,0,0
7.9,2926,135,11.8,0.68,9999.0,9999.0,225,1.97,17.1,51.2,2.3,0,1,0,0,0,0,0,1,0,0,1
13.2,1870,66,18.9,9999.0,9999.0,9999.0,180,1.255,17.9,33.7,3.228,1,0,0,0,0,0,0,1,0,0,1
8.5,3253,174,10.3,9999.0,9999.0,9999.0,225,0.75,43.9,47.3,2.616,0,1,0,0,0,0,1,0,0,0,1
9.7,1994,92,13.2,0.7040000000000001,9999.0,9999.0,187,1.5,29.4,33.2,3.3930000000000002,0,0,1,0,0,0,1,0,0,0,1
14.8,1108,40,18.8,9999.0,9999.0,9999.0,150,0.765,22.7,35.6,2.7289999999999996,1,0,0,0,0,0,1,0,0,0,1
14.0,1199,48,18.6,0.66,9999.0,9999.0,163,0.7509999999999999,29.5,38.8,2.655,1,0,0,0,0,0,1,0,0,0,1
18.8,2461,85,22.1,1094.0,9999.0,12.5,162,1.67,15.1,33.7,3.59,0,0,1,0,0,0,1,0,0,1,0
8.5,2967,175,9.3,0.726,9999.0,9999.0,226,0.69,50.0,48.1,2.483,0,1,0,0,0,0,1,0,0,0,1
21.7,2477,73,25.8,9999.0,9999.0,9999.0,136,1.2,12.5,34.2,3.9589999999999996,0,0,0,0,1,0,0,1,1,0,0
8.0,2946,140,10.4,0.693,9999.0,9999.0,225,1.52,34.1,37.2,3.81,1,0,0,0,0,0,1,0,0,0,1
