"available.power","Attribute1","Attribute2","Attribute3","Attribute4","Attribute5","Attribute6","Attribute7","Attribute8","Attribute9","Attribute10","Attribute11","Attribute12","Attribute13","Attribute14","Attribute15"
140,"nominal1",2492,6,"nominal4",0.776,10,222,11.19,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2492,6,"nominal4",0.776,10,222,11.19,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2492,6,"nominal4",0.776,10,222,11.19,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2492,6,"nominal4",0.776,10,222,11.19,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
106,"nominal1",2494,6,"nominal4",0.893,10,208,10.48,"nominal6","nominal11",4,"nominal21","nominal27","nominal33",4
106,"nominal1",2494,6,"nominal4",0.893,10,208,10.48,"nominal6","nominal11",4,"nominal21","nominal27","nominal33",4
118,"nominal1",2494,6,"nominal4",0.893,10,230,11.59,"nominal6","nominal12",4,"nominal20","nominal27","nominal33",4
125,"nominal1",2494,6,"nominal3",0.893,11,245,12.34,"nominal6","nominal9",2,"nominal21","nominal28","nominal33",4
125,"nominal1",2494,6,"nominal3",0.893,11,245,12.34,"nominal6","nominal9",2,"nominal21","nominal28","nominal33",4
125,"nominal1",2494,6,"nominal3",0.893,11,245,12.34,"nominal6","nominal9",2,"nominal21","nominal29","nominal35",4
125,"nominal1",2494,6,"nominal3",0.893,11,245,12.34,"nominal6","nominal9",2,"nominal21","nominal29","nominal35",4
125,"nominal1",2494,6,"nominal3",0.893,11,245,12.34,"nominal6","nominal9",2,"nominal21","nominal29","nominal35",4
125,"nominal1",2494,6,"nominal3",0.893,11,245,12.34,"nominal6","nominal9",2,"nominal21","nominal29","nominal35",4
125,"nominal1",2494,6,"nominal3",0.893,11,245,12.34,"nominal6","nominal9",2,"nominal21","nominal28","nominal34",4
125,"nominal1",2494,6,"nominal3",0.893,11,245,12.34,"nominal6","nominal9",2,"nominal21","nominal28","nominal34",4
125,"nominal1",2494,6,"nominal3",0.893,11,245,12.34,"nominal6","nominal9",2,"nominal21","nominal28","nominal34",4
125,"nominal1",2494,6,"nominal3",0.893,11,245,12.34,"nominal6","nominal9",2,"nominal21","nominal28","nominal34",4
125,"nominal1",2495,6,"nominal4",0.974,10,220,11.08,"nominal6","nominal15",4,"nominal20","nominal27","nominal33",4
125,"nominal1",2495,6,"nominal4",0.974,10,220,11.08,"nominal6","nominal15",4,"nominal20","nominal27","nominal33",4
151,"nominal1",2495,6,"nominal4",0.974,10,235,11.84,"nominal6","nominal15",4,"nominal20","nominal27","nominal33",4
101,"nominal2",2496,5,"nominal3",1.53,20,300,15.1,"nominal6","nominal15",1,"nominal19","nominal27","nominal33",2
101,"nominal2",2496,5,"nominal3",1.53,20,315,15.86,"nominal6","nominal15",1,"nominal19","nominal27","nominal33",2
110,"nominal2",2496,6,"nominal4",1.13,20,310,15.61,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
110,"nominal2",2496,6,"nominal4",1.13,20,310,15.61,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
110,"nominal2",2496,6,"nominal4",1.13,20,310,15.61,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
110,"nominal2",2496,6,"nominal4",1.13,20,310,15.61,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
110,"nominal2",2496,6,"nominal4",1.13,20,310,15.61,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
110,"nominal2",2496,6,"nominal4",1.13,20,310,15.61,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
110,"nominal2",2496,6,"nominal4",1.13,20,310,15.61,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
110,"nominal2",2496,6,"nominal4",1.13,20,310,15.61,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
110,"nominal2",2496,6,"nominal4",1.13,20,310,15.61,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
110,"nominal2",2496,6,"nominal4",1.13,20,310,15.61,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
110,"nominal2",2496,6,"nominal4",1.13,20,310,15.61,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
110,"nominal2",2496,6,"nominal4",1.13,20,310,15.61,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
110,"nominal2",2496,6,"nominal4",1.13,20,310,15.61,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
110,"nominal2",2496,6,"nominal4",1.13,20,310,15.61,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
110,"nominal2",2496,6,"nominal4",1.13,20,310,15.61,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
110,"nominal2",2496,6,"nominal4",1.13,20,310,15.61,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
110,"nominal2",2496,6,"nominal4",1.13,20,310,15.61,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
132,"nominal2",2496,6,"nominal4",1.13,19,370,18.63,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
132,"nominal2",2496,6,"nominal4",1.13,19,370,18.63,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
132,"nominal2",2496,6,"nominal4",1.13,19,370,18.63,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
132,"nominal2",2496,6,"nominal4",1.13,19,370,18.63,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
132,"nominal2",2496,6,"nominal4",1.13,19,370,18.63,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
132,"nominal2",2496,6,"nominal4",1.13,19,370,18.63,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
132,"nominal2",2496,6,"nominal4",1.13,19,370,18.63,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
132,"nominal2",2496,6,"nominal4",1.13,19,370,18.63,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
132,"nominal2",2496,6,"nominal4",1.13,19,370,18.63,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
132,"nominal2",2496,6,"nominal4",1.13,19,370,18.63,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
132,"nominal2",2496,6,"nominal4",1.13,19,370,18.63,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
96,"nominal2",2497,6,"nominal3",1.35,23,250,12.58,"nominal6","nominal15",1,"nominal21","missing_value","missing_value",2
96,"nominal2",2497,6,"nominal3",1.35,23,250,12.58,"nominal6","nominal15",1,"nominal21","missing_value","missing_value",2
96,"nominal2",2497,6,"nominal3",1.35,23,250,12.58,"nominal6","nominal15",1,"nominal21","missing_value","missing_value",2
96,"nominal2",2497,6,"nominal3",1.35,23,250,12.58,"nominal6","nominal15",1,"nominal21","missing_value","missing_value",2
100,"nominal2",2497,6,"nominal3",1.35,23,270,13.59,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
100,"nominal2",2497,6,"nominal3",1.35,23,270,13.59,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
110,"nominal2",2497,5,"nominal3",0.966,22,280,14.09,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
110,"nominal2",2497,5,"nominal3",0.966,22,280,14.09,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
120,"nominal2",2497,6,"nominal3",1.35,22,350,17.61,"nominal6","nominal9",2,"nominal20","nominal27","nominal33",4
120,"nominal2",2497,6,"nominal3",1.35,22,350,17.61,"nominal6","nominal9",2,"nominal20","nominal27","nominal33",4
120,"nominal2",2497,6,"nominal3",1.35,22,350,17.61,"nominal6","nominal9",2,"nominal20","nominal27","nominal33",4
120,"nominal2",2497,6,"nominal3",1.35,22,350,17.61,"nominal6","nominal9",2,"nominal20","nominal27","nominal33",4
121,"nominal1",2497,6,"nominal4",1.35,10,222,11.17,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
121,"nominal1",2497,6,"nominal4",1.35,10,222,11.17,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
123,"nominal1",2497,6,"nominal4",0.878,9,212,10.67,"nominal6","nominal14",4,"nominal21","nominal27","nominal33",4
123,"nominal1",2497,6,"nominal4",0.878,9,212,10.67,"nominal6","nominal14",4,"nominal21","nominal27","nominal33",4
129,"nominal1",2497,6,"nominal4",1.35,9999,240,12.08,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
129,"nominal1",2497,6,"nominal4",1.35,9999,240,12.08,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
120,"nominal1",2498,6,"nominal4",0.998,10,223,11.22,"nominal6","nominal12",4,"nominal19","nominal27","nominal33",4
120,"nominal1",2498,6,"nominal4",0.998,10,223,11.22,"nominal6","nominal12",4,"nominal19","nominal27","nominal33",4
120,"nominal1",2498,6,"nominal4",0.998,10,223,11.22,"nominal6","nominal12",4,"nominal19","nominal27","nominal33",4
120,"nominal1",2498,6,"nominal4",0.998,10,223,11.22,"nominal6","nominal12",4,"nominal19","nominal27","nominal33",4
125,"nominal1",2498,6,"nominal4",0.976,11,227,11.42,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
125,"nominal1",2498,6,"nominal4",0.976,11,227,11.42,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
125,"nominal1",2498,6,"nominal4",0.976,11,230,11.57,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
125,"nominal1",2498,6,"nominal4",0.976,11,230,11.57,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
125,"nominal1",2498,6,"nominal4",0.976,11,230,11.57,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
125,"nominal1",2498,6,"nominal4",0.976,11,230,11.57,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
125,"nominal1",2498,6,"nominal4",0.976,11,227,11.42,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
125,"nominal1",2498,6,"nominal4",0.976,11,227,11.42,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
143,"nominal1",2498,6,"nominal4",0.976,11,240,12.07,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
85,"nominal2",2500,4,"nominal3",1.22,21,270,13.57,"nominal7","nominal16",1,"nominal25","nominal27","nominal33",2
85,"nominal2",2500,4,"nominal3",1.22,21,270,13.57,"nominal7","nominal16",1,"nominal25","nominal27","nominal33",2
85,"nominal2",2500,4,"nominal3",1.22,21,300,15.08,"nominal7","nominal16",1,"nominal23","nominal27","nominal33",2
125,"nominal1",2597,6,"nominal4",0.759,11,240,11.61,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
125,"nominal1",2597,6,"nominal4",0.759,11,240,11.61,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
110,"nominal1",2598,6,"nominal4",0.982,10,225,10.88,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",2
110,"nominal1",2598,6,"nominal4",0.982,10,225,10.88,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",2
92,"nominal2",2664,4,"nominal3",0.958,22,278,13.11,"nominal7","nominal18",1,"nominal23","nominal27","nominal33",2
92,"nominal2",2664,4,"nominal3",0.958,22,278,13.11,"nominal7","nominal18",1,"nominal23","nominal27","nominal33",2
92,"nominal2",2664,4,"nominal3",0.958,22,278,13.11,"nominal7","nominal18",1,"nominal23","nominal27","nominal33",2
92,"nominal2",2664,4,"nominal3",0.958,22,278,13.11,"nominal7","nominal18",1,"nominal23","nominal27","nominal33",2
169,"nominal1",2671,6,"nominal4",1.67,9,310,14.58,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
169,"nominal1",2671,6,"nominal4",1.67,9,310,14.58,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
169,"nominal1",2671,6,"nominal4",1.67,9,310,14.58,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
169,"nominal1",2671,6,"nominal4",1.67,9,310,14.58,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
169,"nominal1",2671,6,"nominal4",1.67,9,310,14.58,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
169,"nominal1",2671,6,"nominal4",1.67,9,310,14.58,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
169,"nominal1",2671,6,"nominal4",1.67,9,310,14.58,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
169,"nominal1",2671,6,"nominal4",1.67,9,310,14.58,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
184,"nominal1",2671,6,"nominal4",1.67,9,350,16.47,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
184,"nominal1",2671,6,"nominal4",1.67,9,350,16.47,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
195,"nominal1",2671,6,"nominal4",1.67,9,400,18.82,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
195,"nominal1",2671,6,"nominal4",1.67,9,400,18.82,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
280,"nominal1",2671,6,"nominal4",1.67,9,440,20.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
125,"nominal2",2685,5,"nominal3",1.3,18,370,17.32,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
125,"nominal2",2685,5,"nominal3",1.3,18,400,18.72,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
162,"nominal1",2687,6,"nominal5",0.912,11,260,12.16,"nominal6","nominal11",4,"nominal21","nominal28","nominal33",4
162,"nominal1",2687,6,"nominal5",0.912,11,260,12.16,"nominal6","nominal11",4,"nominal21","nominal28","nominal33",4
120,"nominal2",2688,5,"nominal3",1.5,18,370,17.3,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
120,"nominal2",2688,5,"nominal3",1.5,18,400,18.7,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
125,"nominal2",2688,5,"nominal3",1.5,18,370,17.3,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
125,"nominal2",2688,5,"nominal3",1.5,18,400,18.7,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
125,"nominal2",2688,5,"nominal3",1.5,18,370,17.3,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
125,"nominal2",2688,5,"nominal3",1.5,18,400,18.7,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
72,"nominal2",2765,4,"nominal3",1.13,21,245,11.13,"nominal7","nominal16",1,"nominal23","nominal27","nominal33",2
128,"nominal1",2771,6,"nominal4",1.47,10,250,11.34,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",2
128,"nominal1",2771,6,"nominal4",1.47,10,250,11.34,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",2
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
142,"nominal1",2771,6,"nominal4",1.47,11,280,12.7,"nominal6","nominal13",4,"nominal21","nominal28","nominal33",5
200,"nominal1",2783,6,"nominal3",1.111,9,380,17.16,"nominal6","nominal12",2,"nominal21","nominal27","nominal34",4
206,"nominal1",2790,6,"nominal4",0.713,7,397,17.88,"nominal6","nominal13",4,"nominal21","nominal27","nominal33",4
206,"nominal1",2790,6,"nominal4",0.713,7,397,17.88,"nominal6","nominal13",4,"nominal21","nominal27","nominal33",4
103,"nominal1",2792,6,"nominal4",1.115,10,240,10.8,"nominal6","nominal15",2,"nominal21","nominal27","nominal33",2
103,"nominal1",2792,6,"nominal4",1.115,10,240,10.8,"nominal6","nominal15",2,"nominal21","nominal27","nominal33",2
103,"nominal1",2792,6,"nominal4",1.115,10,240,10.8,"nominal6","nominal15",2,"nominal21","nominal27","nominal33",2
103,"nominal1",2792,6,"nominal4",1.115,10,240,10.8,"nominal6","nominal15",2,"nominal21","nominal27","nominal33",2
128,"nominal1",2792,6,"nominal4",1.115,10,237,10.67,"nominal6","nominal11",2,"nominal21","nominal27","nominal33",2
128,"nominal1",2792,6,"nominal4",1.115,10,235,10.58,"nominal6","nominal15",2,"nominal21","nominal27","nominal33",2
128,"nominal1",2792,6,"nominal4",1.115,10,235,10.58,"nominal6","nominal15",2,"nominal21","nominal27","nominal33",2
128,"nominal1",2792,6,"nominal4",1.115,10,240,10.8,"nominal6","nominal15",2,"nominal21","nominal27","nominal33",2
128,"nominal1",2792,6,"nominal4",1.115,10,235,10.58,"nominal6","nominal15",2,"nominal21","nominal27","nominal33",2
128,"nominal1",2792,6,"nominal4",1.115,10,235,10.58,"nominal6","nominal15",2,"nominal21","nominal27","nominal33",2
128,"nominal1",2792,6,"nominal4",1.115,10,235,10.58,"nominal6","nominal15",2,"nominal21","nominal27","nominal33",2
141,"nominal1",2793,6,"nominal3",1,10,275,12.37,"nominal6","nominal9",2,"nominal21","nominal28","nominal33",4
141,"nominal1",2793,6,"nominal3",1,10,275,12.37,"nominal6","nominal9",2,"nominal21","nominal28","nominal33",4
142,"nominal1",2793,6,"nominal3",1,10,280,12.6,"nominal6","nominal9",2,"nominal21","nominal28","nominal34",4
142,"nominal1",2793,6,"nominal3",1,10,280,12.6,"nominal6","nominal9",2,"nominal21","nominal28","nominal34",4
142,"nominal1",2793,6,"nominal3",1,10,280,12.6,"nominal6","nominal9",2,"nominal21","nominal29","nominal35",4
142,"nominal1",2793,6,"nominal3",1,10,280,12.6,"nominal6","nominal9",2,"nominal21","nominal29","nominal35",4
142,"nominal1",2793,6,"nominal3",1,10,280,12.6,"nominal6","nominal9",2,"nominal21","nominal29","nominal35",4
142,"nominal1",2793,6,"nominal3",1,10,280,12.6,"nominal6","nominal9",2,"nominal21","nominal29","nominal35",4
142,"nominal1",2793,6,"nominal3",1,10,280,12.6,"nominal6","nominal9",2,"nominal21","nominal29","nominal35",4
142,"nominal1",2793,6,"nominal3",1,10,280,12.6,"nominal6","nominal9",2,"nominal21","nominal29","nominal35",4
142,"nominal1",2793,6,"nominal3",1,10,280,12.6,"nominal6","nominal9",2,"nominal21","nominal29","nominal35",4
142,"nominal1",2793,6,"nominal3",1,10,280,12.6,"nominal6","nominal9",2,"nominal21","nominal29","nominal35",4
142,"nominal1",2793,6,"nominal3",1,10,280,12.6,"nominal6","nominal9",2,"nominal21","nominal29","nominal35",4
142,"nominal1",2793,6,"nominal3",1,10,280,12.6,"nominal6","nominal9",2,"nominal21","nominal28","nominal34",4
142,"nominal1",2793,6,"nominal3",1,10,280,12.6,"nominal6","nominal9",2,"nominal21","nominal28","nominal34",4
142,"nominal1",2793,6,"nominal3",1,10,280,12.6,"nominal6","nominal9",2,"nominal21","nominal29","nominal35",4
142,"nominal1",2793,6,"nominal3",1,10,280,12.6,"nominal6","nominal9",2,"nominal21","nominal29","nominal35",4
145,"nominal1",2799,6,"nominal4",0.818,10,265,11.9,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
145,"nominal1",2799,6,"nominal4",0.818,10,265,11.9,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
150,"nominal1",2799,6,"nominal4",0.818,10,270,12.12,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
150,"nominal1",2799,6,"nominal4",0.818,10,270,12.12,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
150,"nominal1",2799,6,"nominal4",0.818,10,270,12.12,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
150,"nominal1",2799,6,"nominal4",0.818,10,270,12.12,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
150,"nominal1",2799,6,"nominal4",0.818,10,270,12.12,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
150,"nominal1",2799,6,"nominal4",0.818,10,270,12.12,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
150,"nominal1",2799,6,"nominal4",0.818,10,270,12.12,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
150,"nominal1",2799,6,"nominal4",0.818,10,270,12.12,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
88,"nominal2",2874,5,"nominal3",1.38,20,280,12.24,"nominal6","nominal11",1,"nominal21","nominal27","nominal33",2
88,"nominal2",2874,5,"nominal3",1.38,20,280,12.24,"nominal6","nominal11",1,"nominal21","nominal27","nominal33",2
88,"nominal2",2874,5,"nominal3",1.38,22,250,10.93,"nominal6","nominal11",1,"nominal21","nominal27","nominal33",2
88,"nominal2",2874,5,"nominal3",1.38,22,250,10.93,"nominal6","nominal11",1,"nominal21","nominal27","nominal33",2
88,"nominal2",2874,5,"nominal3",1.38,22,256,11.19,"nominal6","nominal11",1,"nominal21","nominal27","nominal33",2
88,"nominal2",2874,5,"nominal3",1.38,22,256,11.19,"nominal6","nominal11",1,"nominal21","nominal27","nominal33",2
88,"nominal2",2874,5,"nominal3",1.38,22,256,11.19,"nominal6","nominal11",1,"nominal21","nominal27","nominal33",2
88,"nominal2",2874,5,"nominal3",1.38,22,256,11.19,"nominal6","nominal11",1,"nominal21","nominal27","nominal33",2
93,"nominal2",2903,4,"nominal3",1.9,19,338,14.63,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
93,"nominal2",2903,4,"nominal3",1.9,19,338,14.63,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
147,"nominal1",2922,6,"nominal3",1.84,11,280,12.04,"nominal6","nominal12",2,"nominal21","nominal28","nominal33",4
147,"nominal1",2922,6,"nominal3",1.84,11,280,12.04,"nominal6","nominal12",2,"nominal21","nominal28","nominal33",4
135,"nominal2",2926,6,"nominal3",1.48,18,390,16.75,"nominal6","nominal9",2,"nominal20","nominal27","nominal33",4
135,"nominal2",2926,6,"nominal3",1.48,18,390,16.75,"nominal6","nominal9",2,"nominal20","nominal27","nominal33",4
135,"nominal2",2926,6,"nominal3",1.48,18,390,16.75,"nominal6","nominal9",2,"nominal20","nominal27","nominal33",4
135,"nominal2",2926,6,"nominal3",1.48,18,390,16.75,"nominal6","nominal9",2,"nominal20","nominal27","nominal33",4
135,"nominal2",2926,6,"nominal3",1.48,18,410,17.61,"nominal6","nominal9",2,"nominal20","nominal27","nominal33",4
135,"nominal2",2926,6,"nominal3",1.48,18,390,16.75,"nominal6","nominal9",2,"nominal20","nominal27","nominal33",4
135,"nominal2",2926,6,"nominal3",1.48,18,390,16.75,"nominal6","nominal9",2,"nominal20","nominal27","nominal33",4
135,"nominal2",2926,6,"nominal3",1.48,18,390,16.75,"nominal6","nominal9",2,"nominal20","nominal27","nominal33",4
135,"nominal2",2926,6,"nominal3",1.48,18,390,16.75,"nominal6","nominal9",2,"nominal20","nominal27","nominal33",4
124,"nominal1",2935,6,"nominal4",0.774,9,259,11.09,"nominal7","nominal15",1,"nominal23","nominal27","nominal33",2
140,"nominal1",2946,6,"nominal4",0.949,11,267,11.39,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2946,6,"nominal4",0.949,11,267,11.39,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2946,6,"nominal4",0.949,11,267,11.39,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2946,6,"nominal4",0.949,11,267,11.39,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2946,6,"nominal4",0.949,11,267,11.39,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2946,6,"nominal4",0.949,11,267,11.39,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2946,6,"nominal4",0.949,11,267,11.39,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2946,6,"nominal4",0.949,11,267,11.39,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2946,6,"nominal4",0.949,11,267,11.39,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2946,6,"nominal4",0.949,11,267,11.39,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2946,6,"nominal4",0.949,11,267,11.39,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2946,6,"nominal4",0.949,11,267,11.39,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2946,6,"nominal4",0.949,11,267,11.39,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2946,6,"nominal4",0.949,11,267,11.39,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2946,6,"nominal4",0.949,11,267,11.39,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
140,"nominal1",2946,6,"nominal4",0.949,11,267,11.39,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
116,"nominal2",2953,4,"nominal3",1.63,18,323,13.75,"nominal6","nominal15",2,"nominal21","nominal27","nominal33",4
116,"nominal2",2953,4,"nominal3",1.63,18,323,13.75,"nominal6","nominal15",2,"nominal21","nominal27","nominal33",4
116,"nominal2",2953,4,"nominal3",1.63,18,354,15.06,"nominal6","nominal15",2,"nominal21","nominal27","nominal33",4
116,"nominal2",2953,4,"nominal3",1.63,18,354,15.06,"nominal6","nominal15",2,"nominal21","nominal27","nominal33",4
116,"nominal2",2953,4,"nominal3",1.63,18,354,15.06,"nominal6","nominal15",2,"nominal21","nominal27","nominal33",4
116,"nominal2",2953,4,"nominal3",1.63,18,354,15.06,"nominal6","nominal15",2,"nominal21","nominal27","nominal33",4
141,"nominal1",2959,6,"nominal4",0.781,10,260,11.04,"nominal6","nominal12",2,"nominal26","nominal27","nominal33",2
150,"nominal1",2959,6,"nominal4",0.781,10,270,11.47,"nominal6","nominal12",2,"nominal26","nominal27","nominal33",4
150,"nominal1",2959,6,"nominal4",0.781,10,270,11.47,"nominal6","nominal12",2,"nominal26","nominal27","nominal33",4
