"maximal.torque","Attribute1","Attribute2","Attribute3","Attribute4","Attribute5","Attribute6","Attribute7","Attribute8","Attribute9","Attribute10","Attribute11","Attribute12","Attribute13","Attribute14","Attribute15","Attribute16","Attribute17","Attribute18","Attribute19","Attribute20","Attribute21","Attribute22","Attribute23","Attribute24","Attribute25","Attribute26","Attribute27","Attribute28","Attribute29","Attribute30","Attribute31","Attribute32"
310,"nominal1","nominal6","nominal10",6,"nominal13",2671,169,9,5800,700,6800,9999,14.58,1.67,"nominal17","nominal24","nominal29",5,9999,27,7.7,9999,30,10.4,9.6,"nominal34","nominal41",4,"nominal50","nominal52","nominal57","nominal61"
310,"nominal1","nominal4","nominal10",6,"nominal13",2671,169,9,5800,700,6800,9999,14.58,1.67,"nominal17","nominal24","nominal29",5,9999,27,7.7,9999,30,10.4,9.3,"nominal34","nominal41",4,"nominal50","nominal52","nominal57","nominal61"
310,"nominal1","nominal6","nominal10",6,"nominal13",2671,169,9,5800,700,6800,9999,14.58,1.67,"nominal17","nominal24","nominal29",5,9999,27,7.7,9999,30,10.4,9.9,"nominal34","nominal41",4,"nominal50","nominal52","nominal57","nominal61"
310,"nominal1","nominal4","nominal11",6,"nominal13",2496,110,20,4000,750,4800,9999,15.61,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,13.9,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
310,"nominal1","nominal6","nominal11",6,"nominal13",2496,110,20,4000,750,4800,9999,15.61,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,14.9,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
310,"nominal1","nominal4","nominal11",6,"nominal13",2496,110,20,4000,750,4800,9999,15.61,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,14.2,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
310,"nominal1","nominal6","nominal11",6,"nominal13",2496,110,20,4000,750,4800,9999,15.61,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,15.2,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
310,"nominal1","nominal4","nominal10",6,"nominal13",2962,147,10,5000,700,9999,9999,13.15,0.988,"nominal17","nominal23","nominal29",4,9999,32,9999,9999,29,9999,10.7,"nominal34","nominal40",4,"nominal48","nominal52","nominal57","nominal61"
310,"nominal1","nominal4","nominal11",6,"nominal13",2496,110,20,4000,750,4800,9999,15.61,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,13,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
310,"nominal1","nominal4","nominal11",6,"nominal13",2496,110,20,4000,750,4800,9999,15.61,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,13.3,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
310,"nominal1","nominal6","nominal11",6,"nominal13",2496,110,20,4000,750,4800,9999,15.61,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,14,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
310,"nominal1","nominal6","nominal11",6,"nominal13",2496,110,20,4000,750,4800,9999,15.61,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,14.4,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
310,"nominal1","nominal4","nominal10",6,"nominal13",2671,169,9,5800,700,6800,9999,14.58,1.67,"nominal17","nominal24","nominal29",5,9999,27,7.7,9999,30,10.4,9.5,"nominal34","nominal41",4,"nominal50","nominal52","nominal57","nominal61"
310,"nominal1","nominal6","nominal10",6,"nominal13",2671,169,9,5800,700,6800,9999,14.58,1.67,"nominal17","nominal24","nominal29",5,9999,27,7.7,9999,30,10.4,10,"nominal34","nominal41",4,"nominal50","nominal52","nominal57","nominal61"
310,"nominal1","nominal4","nominal10",6,"nominal13",2671,169,9,5800,700,6800,9999,14.58,1.67,"nominal17","nominal24","nominal29",5,9999,27,7.7,9999,30,10.4,9.7,"nominal34","nominal41",4,"nominal50","nominal52","nominal57","nominal61"
310,"nominal1","nominal6","nominal10",6,"nominal13",2671,169,9,5800,700,6800,9999,14.58,1.67,"nominal17","nominal24","nominal29",5,9999,27,7.7,9999,30,10.4,10.2,"nominal34","nominal41",4,"nominal50","nominal52","nominal57","nominal61"
310,"nominal1","nominal4","nominal11",6,"nominal13",2496,110,20,4000,750,4800,9999,15.61,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,14.4,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
310,"nominal1","nominal6","nominal11",6,"nominal13",2496,110,20,4000,750,4800,9999,15.61,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,15.4,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
310,"nominal1","nominal4","nominal11",6,"nominal13",2496,110,20,4000,750,4800,9999,15.61,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,14.7,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
310,"nominal1","nominal6","nominal11",6,"nominal13",2496,110,20,4000,750,4800,9999,15.61,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,15.7,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
310,"nominal1","nominal4","nominal11",6,"nominal13",2496,110,20,4000,750,4800,9999,15.61,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,14,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
310,"nominal1","nominal4","nominal10",6,"nominal13",2962,147,10,5000,700,9999,9999,13.15,0.988,"nominal17","nominal23","nominal29",4,9999,32,9999,9999,29,9999,10.4,"nominal34","nominal40",4,"nominal48","nominal52","nominal57","nominal61"
310,"nominal2","nominal6","nominal10",6,"nominal13",3199,160,10,5600,730,6000,6000,12.18,0.934,"nominal15","nominal23","nominal29",3,7,36,9.8,7,41,10,12.8,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
310,"nominal2","nominal8","nominal10",6,"nominal13",3494,158,9,5400,9999,9999,9999,11.15,0.91,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,12.3,"nominal34","nominal40",4,"nominal47","nominal52","nominal58","nominal61"
310,"nominal2","nominal8","nominal10",6,"nominal13",3494,158,9,5400,9999,9999,9999,11.15,0.91,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,12.3,"nominal34","nominal40",4,"nominal47","nominal52","nominal58","nominal61"
310,"nominal2","nominal8","nominal10",6,"nominal13",3494,158,9,5400,9999,9999,9999,11.15,0.91,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,12.9,"nominal34","nominal40",4,"nominal47","nominal52","nominal58","nominal61"
310,"nominal2","nominal8","nominal10",6,"nominal13",3494,158,9,5400,9999,9999,9999,11.15,0.91,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,13,"nominal34","nominal40",4,"nominal47","nominal52","nominal58","nominal61"
310,"nominal2","nominal6","nominal10",6,"nominal12",3199,162,10,5500,700,9999,9999,12.18,0.934,"nominal17","nominal24","nominal29",4,7,35,9999,7,31,9999,12.4,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
315,"nominal1","nominal5","nominal10",6,"nominal13",3199,165,10,5600,700,6000,6000,12.37,0.934,"nominal15","nominal23","nominal29",3,7,36,9.8,7,41,10,10.3,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
315,"nominal1","nominal5","nominal10",6,"nominal13",3199,165,10,5600,700,6000,6000,12.37,0.934,"nominal15","nominal23","nominal29",3,7,36,9.8,7,41,10,10.5,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
315,"nominal1","nominal5","nominal10",6,"nominal13",3199,165,10,5600,575,6000,6000,12.37,0.934,"nominal15","nominal23","nominal29",3,7,36,9.8,7,41,10,9.5,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
315,"nominal1","nominal6","nominal10",6,"nominal13",3199,165,10,5600,575,6000,6000,12.37,0.934,"nominal15","nominal23","nominal29",3,7,36,9.8,7,41,10,10,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
315,"nominal1","nominal5","nominal10",6,"nominal13",3199,165,10,5600,700,6000,6000,12.37,0.934,"nominal15","nominal23","nominal29",3,7,36,9.8,7,41,10,10.7,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
315,"nominal1","nominal5","nominal10",6,"nominal13",3199,165,10,5600,575,6000,6000,12.37,0.934,"nominal15","nominal23","nominal29",3,7,36,9.8,7,41,10,10,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
315,"nominal1","nominal6","nominal10",6,"nominal13",3199,165,10,5600,575,6000,6000,12.37,0.934,"nominal15","nominal23","nominal29",3,7,36,9.8,7,41,10,10.5,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
315,"nominal2","nominal6","nominal10",6,"nominal13",3199,165,10,5600,575,6000,6000,12.37,0.934,"nominal15","nominal23","nominal29",3,7,36,9.8,7,41,10,13.2,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
315,"nominal2","nominal6","nominal10",6,"nominal13",3199,165,10,5600,575,6000,6000,12.37,0.934,"nominal15","nominal23","nominal29",3,7,36,9.8,7,41,10,13.8,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
315,"nominal2","nominal6","nominal10",6,"nominal13",3199,165,10,5600,575,6000,6000,12.37,0.934,"nominal15","nominal23","nominal29",3,7,36,9.8,7,41,10,13.1,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
318,"nominal2","nominal6","nominal10",6,"nominal13",3497,149,10,5000,9999,9999,9999,11.43,0.923,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,12.9,"nominal34","nominal40",4,"nominal47","nominal53","nominal57","nominal61"
318,"nominal2","nominal6","nominal10",6,"nominal13",3497,149,10,5000,9999,9999,9999,11.43,0.923,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,12.9,"nominal34","nominal40",4,"nominal47","nominal53","nominal57","nominal61"
318,"nominal2","nominal6","nominal10",6,"nominal13",3497,149,10,5000,9999,9999,9999,11.43,0.923,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,13.8,"nominal34","nominal40",4,"nominal47","nominal53","nominal57","nominal61"
318,"nominal2","nominal6","nominal10",6,"nominal13",3497,149,10,5000,9999,9999,9999,11.43,0.923,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,13.8,"nominal34","nominal40",4,"nominal47","nominal53","nominal57","nominal61"
325,"nominal3","nominal6","nominal10",6,"nominal13",3778,131,10,4300,750,9999,9999,10.81,0.96,"nominal15","nominal23","nominal29",2,10.2,45.5,7.9,10.2,37.5,7.9,15.4,"nominal35","nominal37",1,"nominal47","nominal52","nominal57","nominal61"
330,"nominal2","nominal6","nominal11",6,"nominal12",2996,130,22,4400,610,5400,5300,13.84,0.966,"nominal17","nominal23","nominal29",4,6,29,7.9,7,26,9.5,17.3,"nominal34","nominal38",2,"nominal48","nominal56","nominal57","nominal68"
330,"nominal2","nominal6","nominal11",6,"nominal12",2996,130,22,4400,610,5400,5300,13.84,0.966,"nominal17","nominal23","nominal29",4,6,29,7.9,7,26,9.5,18.1,"nominal34","nominal38",2,"nominal48","nominal56","nominal57","nominal68"
330,"nominal2","nominal6","nominal11",6,"nominal12",2996,130,22,4400,610,5400,5300,13.84,0.966,"nominal17","nominal23","nominal29",4,6,29,7.9,7,26,9.5,16.5,"nominal34","nominal38",2,"nominal48","nominal56","nominal57","nominal68"
339,"nominal2","nominal8","nominal10",6,"nominal13",4009,152,10,5000,9999,9999,9999,10.63,0.841,"nominal16","nominal23","nominal29",2,7,46,12,7,39,12,12.9,"nominal34","nominal43",2,"nominal47","nominal52","nominal57","nominal61"
350,"nominal1","nominal5","nominal11",6,"nominal12",2497,120,22,4000,9999,9999,9999,17.61,1.35,"nominal16","nominal23","nominal29",4,6,25.9,7.5,6,25.9,8,13.1,"nominal34","nominal37",2,"nominal48","nominal53","nominal57","nominal62"
350,"nominal1","nominal5","nominal11",6,"nominal12",2497,120,22,4000,9999,9999,9999,17.61,1.35,"nominal16","nominal23","nominal29",4,6,25.9,7.5,6,25.9,8,13.2,"nominal34","nominal37",2,"nominal48","nominal53","nominal57","nominal62"
350,"nominal1","nominal5","nominal10",6,"nominal12",3201,236,11,7400,9999,7600,7600,13.74,1.53,"nominal17","nominal25","nominal31",4,6,35,9999,6,30.5,9999,5.9,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
350,"nominal1","nominal5","nominal10",6,"nominal12",3201,236,11,7400,9999,7600,7600,13.74,1.53,"nominal17","nominal25","nominal31",4,6,35,9999,6,30.5,9999,5.7,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
350,"nominal1","nominal5","nominal10",6,"nominal14",3387,221,11,6800,700,7300,9999,12.99,0.813,"nominal17","nominal24","nominal29",4,6,37.1,10.5,6,32.5,10,6,"nominal34","nominal39",4,"nominal47","nominal52","nominal57","nominal61"
350,"nominal1","nominal5","nominal10",6,"nominal14",3387,221,11,6800,700,7300,9999,12.99,0.813,"nominal17","nominal24","nominal29",4,6,37.1,10.5,6,32.5,10,6.2,"nominal34","nominal39",4,"nominal47","nominal52","nominal57","nominal61"
350,"nominal1","nominal5","nominal10",6,"nominal14",3387,221,11,6800,700,7300,9999,12.99,0.813,"nominal17","nominal24","nominal29",4,6,37.1,10.5,6,32.5,10,6.3,"nominal34","nominal39",4,"nominal47","nominal52","nominal57","nominal61"
350,"nominal1","nominal5","nominal10",6,"nominal14",3387,221,11,6800,700,7300,9999,12.99,0.813,"nominal17","nominal24","nominal29",4,6,37.1,10.5,6,32.5,10,6.5,"nominal34","nominal39",4,"nominal47","nominal52","nominal57","nominal61"
350,"nominal1","nominal6","nominal10",6,"nominal14",3387,221,11,6800,700,7300,9999,12.99,0.813,"nominal17","nominal24","nominal29",4,6,37.1,10.5,6,32.5,10,6.2,"nominal34","nominal39",4,"nominal47","nominal52","nominal57","nominal61"
350,"nominal1","nominal6","nominal10",6,"nominal14",3387,221,11,6800,700,7300,9999,12.99,0.813,"nominal17","nominal24","nominal29",4,6,37.1,10.5,6,32.5,10,6.4,"nominal34","nominal39",4,"nominal47","nominal52","nominal57","nominal61"
350,"nominal1","nominal6","nominal10",6,"nominal14",3387,221,11,6800,700,7300,9999,12.99,0.813,"nominal17","nominal24","nominal29",4,6,37.1,10.5,6,32.5,10,6.6,"nominal34","nominal39",4,"nominal47","nominal52","nominal57","nominal61"
350,"nominal1","nominal6","nominal10",6,"nominal14",3387,221,11,6800,700,7300,9999,12.99,0.813,"nominal17","nominal24","nominal29",4,6,37.1,10.5,6,32.5,10,6.8,"nominal34","nominal39",4,"nominal47","nominal52","nominal57","nominal61"
350,"nominal1","nominal6","nominal10",6,"nominal13",2671,184,9,5800,9999,9999,9999,16.47,1.67,"nominal17","nominal24","nominal29",5,9999,27,7.7,9999,30,10.4,9.8,"nominal34","nominal41",4,"nominal50","nominal52","nominal57","nominal61"
350,"nominal1","nominal6","nominal10",6,"nominal13",2671,184,9,5800,9999,9999,9999,16.47,1.67,"nominal17","nominal24","nominal29",5,9999,27,7.7,9999,30,10.4,9.9,"nominal34","nominal41",4,"nominal50","nominal52","nominal57","nominal61"
350,"nominal1","nominal5","nominal11",6,"nominal12",2497,120,22,4000,9999,9999,9999,17.61,1.35,"nominal16","nominal23","nominal29",4,6,25.9,7.5,6,25.9,8,14,"nominal34","nominal37",2,"nominal48","nominal53","nominal57","nominal62"
350,"nominal1","nominal5","nominal11",6,"nominal12",2497,120,22,4000,9999,9999,9999,17.61,1.35,"nominal16","nominal23","nominal29",4,6,25.9,7.5,6,25.9,8,14.1,"nominal34","nominal37",2,"nominal48","nominal53","nominal57","nominal62"
370,"nominal1","nominal4","nominal11",6,"nominal13",2496,132,19,4000,9999,9999,9999,18.63,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,11.9,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
370,"nominal1","nominal6","nominal11",6,"nominal13",2496,132,19,4000,9999,9999,9999,18.63,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,12.5,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
370,"nominal1","nominal6","nominal11",6,"nominal13",2496,132,19,4000,9999,9999,9999,18.63,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,12.7,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
370,"nominal1","nominal4","nominal11",6,"nominal13",2496,132,19,4000,9999,9999,9999,18.63,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,12.3,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
370,"nominal1","nominal4","nominal11",6,"nominal13",2496,132,19,4000,9999,9999,9999,18.63,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,12.6,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
370,"nominal1","nominal6","nominal11",6,"nominal13",2496,132,19,4000,9999,9999,9999,18.63,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,13.1,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
370,"nominal1","nominal5","nominal10",6,"nominal14",3600,265,12,7200,700,7600,9999,12.92,0.764,"nominal17","nominal24","nominal29",4,6,37.1,9999,6,32.5,9999,5.1,"nominal34","nominal39",4,"nominal47","nominal52","nominal57","nominal61"
370,"nominal1","nominal4","nominal11",6,"nominal13",2496,132,19,4000,9999,9999,9999,18.63,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,12.3,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
370,"nominal1","nominal6","nominal11",6,"nominal13",2496,132,19,4000,9999,9999,9999,18.63,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,12.9,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
370,"nominal1","nominal6","nominal11",6,"nominal13",2496,132,19,4000,9999,9999,9999,18.63,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,13.1,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
370,"nominal1","nominal6","nominal11",6,"nominal13",2496,132,19,4000,9999,9999,9999,18.63,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,13.6,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
370,"nominal1","nominal6","nominal11",6,"nominal13",2496,132,19,4000,9999,9999,9999,18.63,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,7.9,9999,24.1,9,13.8,"nominal34","nominal42",4,"nominal48","nominal53","nominal57","nominal65"
380,"nominal1","nominal4","nominal10",6,"nominal12",2783,200,9,5400,650,9999,9999,17.16,1.111,"nominal17","nominal23","nominal30",4,9999,32,9999,9999,27,9999,8.1,"nominal34","nominal40",2,"nominal50","nominal52","nominal58","nominal61"
390,"nominal1","nominal5","nominal11",6,"nominal12",2926,135,18,4000,9999,9999,9999,16.75,1.48,"nominal16","nominal23","nominal29",4,6,25.9,7.5,6,25.9,8,11.3,"nominal34","nominal37",2,"nominal48","nominal53","nominal57","nominal62"
390,"nominal1","nominal5","nominal11",6,"nominal12",2926,135,18,4000,9999,9999,9999,16.75,1.48,"nominal16","nominal23","nominal29",4,6,25.9,7.5,6,25.9,8,11.4,"nominal34","nominal37",2,"nominal48","nominal53","nominal57","nominal62"
390,"nominal1","nominal5","nominal11",6,"nominal12",2926,135,18,4000,9999,9999,9999,16.75,1.48,"nominal16","nominal23","nominal29",4,6,25.9,7.5,6,25.9,8,11.7,"nominal34","nominal37",2,"nominal48","nominal53","nominal57","nominal62"
390,"nominal1","nominal5","nominal11",6,"nominal12",2926,135,18,4000,9999,9999,9999,16.75,1.48,"nominal16","nominal23","nominal29",4,6,25.9,7.5,6,25.9,8,11.7,"nominal34","nominal37",2,"nominal48","nominal53","nominal57","nominal62"
390,"nominal1","nominal5","nominal11",6,"nominal12",2926,135,18,4000,9999,9999,9999,16.75,1.48,"nominal16","nominal23","nominal29",4,6,25.9,7.5,6,25.9,8,11.8,"nominal34","nominal37",2,"nominal48","nominal53","nominal57","nominal62"
390,"nominal1","nominal5","nominal11",6,"nominal12",2926,135,18,4000,9999,9999,9999,16.75,1.48,"nominal16","nominal23","nominal29",4,6,25.9,7.5,6,25.9,8,11.9,"nominal34","nominal37",2,"nominal48","nominal53","nominal57","nominal62"
390,"nominal1","nominal5","nominal11",6,"nominal12",2926,135,18,4000,9999,9999,9999,16.75,1.48,"nominal16","nominal23","nominal29",4,6,25.9,7.5,6,25.9,8,12.5,"nominal34","nominal37",2,"nominal48","nominal53","nominal57","nominal62"
390,"nominal1","nominal5","nominal11",6,"nominal12",2926,135,18,4000,9999,9999,9999,16.75,1.48,"nominal16","nominal23","nominal29",4,6,25.9,7.5,6,25.9,8,12.6,"nominal34","nominal37",2,"nominal48","nominal53","nominal57","nominal62"
397,"nominal1","nominal5","nominal10",6,"nominal13",2790,206,7,6000,9999,9999,9999,17.88,0.713,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,7.5,"nominal34","nominal41",4,"nominal50","nominal52","nominal58","nominal61"
397,"nominal1","nominal5","nominal10",6,"nominal13",2790,206,7,6000,9999,9999,9999,17.88,0.713,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,7.6,"nominal34","nominal41",4,"nominal50","nominal52","nominal58","nominal61"
400,"nominal1","nominal6","nominal10",6,"nominal13",2671,195,9,5800,9999,6800,9999,18.82,1.67,"nominal17","nominal24","nominal29",5,9999,27,7.7,9999,30,10.4,7.9,"nominal34","nominal41",4,"nominal50","nominal52","nominal57","nominal61"
400,"nominal1","nominal6","nominal10",6,"nominal13",2671,195,9,5800,9999,6800,9999,18.82,1.67,"nominal17","nominal24","nominal29",5,9999,27,7.7,9999,30,10.4,8.1,"nominal34","nominal41",4,"nominal50","nominal52","nominal57","nominal61"
407,"nominal1","nominal6","nominal10",6,"nominal13",2972,210,8,6000,700,9999,9999,17.21,0.834,"nominal18","nominal23","nominal29",4,8,35,9.5,8,30.5,9,8.2,"nominal34","nominal40",4,"nominal50","nominal52","nominal57","nominal61"
410,"nominal1","nominal5","nominal11",6,"nominal12",2926,135,18,4000,9999,9999,9999,17.61,1.48,"nominal16","nominal23","nominal29",4,6,25.9,7.5,6,25.9,8,13.6,"nominal34","nominal37",2,"nominal48","nominal53","nominal57","nominal62"
430,"nominal2","nominal6","nominal11",6,"nominal12",4164,150,19,3400,9999,9999,9999,12.98,1.64,"nominal15","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,16.1,"nominal34","nominal40",2,"nominal48","nominal53","nominal58","nominal67"
430,"nominal2","nominal6","nominal11",6,"nominal12",4164,150,19,3400,9999,9999,9999,12.98,1.64,"nominal15","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,16.3,"nominal34","nominal40",2,"nominal48","nominal53","nominal58","nominal67"
430,"nominal2","nominal6","nominal11",6,"nominal12",4164,150,19,3400,9999,9999,9999,12.98,1.64,"nominal15","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,16.1,"nominal34","nominal40",2,"nominal48","nominal53","nominal58","nominal67"
430,"nominal2","nominal6","nominal11",6,"nominal12",4164,150,19,3400,9999,9999,9999,12.98,1.64,"nominal15","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,16.3,"nominal34","nominal40",2,"nominal48","nominal53","nominal58","nominal67"
440,"nominal1","nominal6","nominal10",6,"nominal13",2671,280,9,6100,9999,9999,9999,20.7,1.67,"nominal17","nominal24","nominal29",5,9999,9999,9999,9999,9999,9999,5.8,"nominal34","nominal41",4,"nominal50","nominal52","nominal57","nominal61"
470,"nominal1","nominal5","nominal11",6,"nominal12",3226,145,18,4200,630,4750,4700,18.31,1.5,"nominal17","nominal23","nominal29",4,6,30.2,7.9,7,28.4,7.9,11.1,"nominal34","nominal38",2,"nominal48","nominal53","nominal57","nominal62"
470,"nominal1","nominal5","nominal11",6,"nominal12",3226,145,18,4200,630,4750,4700,18.31,1.5,"nominal17","nominal23","nominal29",4,6,30.2,7.9,7,28.4,7.9,12.6,"nominal34","nominal38",2,"nominal48","nominal53","nominal57","nominal62"
470,"nominal1","nominal5","nominal11",6,"nominal12",3226,145,18,4200,630,4750,4700,18.31,1.5,"nominal17","nominal23","nominal29",4,6,30.2,7.9,7,28.4,7.9,11.8,"nominal34","nominal38",2,"nominal48","nominal53","nominal57","nominal62"
490,"nominal1","nominal5","nominal10",6,"nominal12",3239,250,8,5750,9999,9999,9999,19.01,0.912,"nominal17","missing_value","missing_value",4,9999,9999,9999,9999,9999,9999,6.8,"nominal34","nominal39",2,"nominal49","nominal52","nominal57","nominal61"
490,"nominal1","nominal5","nominal10",6,"nominal12",3239,250,8,5750,9999,9999,9999,19.01,0.912,"nominal17","missing_value","missing_value",4,9999,9999,9999,9999,9999,9999,7,"nominal34","nominal39",2,"nominal49","nominal52","nominal57","nominal61"
490,"nominal1","nominal5","nominal10",6,"nominal12",3239,250,8,5750,9999,9999,9999,19.01,0.912,"nominal17","missing_value","missing_value",4,9999,9999,9999,9999,9999,9999,7.1,"nominal34","nominal39",2,"nominal49","nominal52","nominal57","nominal61"
490,"nominal1","nominal5","nominal10",6,"nominal12",3239,250,8,5750,9999,9999,9999,19.01,0.912,"nominal17","missing_value","missing_value",4,9999,9999,9999,9999,9999,9999,7.3,"nominal34","nominal39",2,"nominal49","nominal52","nominal57","nominal61"
560,"nominal1","nominal6","nominal10",6,"nominal14",3600,309,9,6000,9999,9999,9999,19.55,0.764,"nominal17","nominal26","nominal29",4,6,37.1,9999,6,32.5,9999,5,"nominal34","nominal39",4,"nominal50","nominal52","nominal57","nominal61"
560,"nominal1","nominal6","nominal10",6,"nominal14",3600,309,9,6000,9999,9999,9999,19.55,0.764,"nominal17","nominal26","nominal29",4,6,37.1,9999,6,32.5,9999,5.1,"nominal34","nominal37",4,"nominal50","nominal52","nominal57","nominal61"
310,"nominal1","nominal5","nominal10",8,"nominal13",3253,174,11,6350,9999,6950,9999,11.98,0.814,"nominal17","nominal23","nominal29",4,5,9999,8.4,5,9999,9999,9.8,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
310,"nominal1","nominal5","nominal10",8,"nominal13",3253,174,11,6350,9999,6950,9999,11.98,0.814,"nominal17","nominal23","nominal29",4,5,9999,8.4,5,9999,9999,10.3,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
320,"nominal2","nominal6","nominal10",8,"nominal13",3947,140,9,4750,9999,9999,9999,10.19,0.756,"nominal19","missing_value","missing_value",2,9999,9999,9999,9999,9999,9999,15,"nominal35","nominal43",1,"nominal47","nominal52","nominal57","nominal61"
340,"nominal2","nominal6","nominal10",8,"nominal13",3947,136,9,4750,9999,9999,9999,10.82,0.756,"nominal19","missing_value","missing_value",2,9999,9999,9999,9999,9999,9999,15.4,"nominal35","nominal43",1,"nominal47","nominal52","nominal57","nominal61"
