usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
64,23,15,4409,366,225,7.758022593060383,18.980817518651307,140591,38452,1.037181786602443,667,1098129
64,25,15,4421,316,195,9.929743021148244,20.67535195997001,158869,42730,1.364022347054413,496,1097969
67,15,7,4160,393,261,8.751191091030059,18.43023821820601,147801,33075,1.0,358,1104249
62,68,49,4277,306,201,11.047025439973565,26.967745206239815,137402,29032,3.0024214174120294,506,1106500
63,81,54,3119,235,179,9.840700791684203,27.807430536113763,137198,82206,1.4589543843717454,188,1090896
100,94,83,3210,230,155,7.9099060709410285,19.44686593906271,113384,129858,2.615542291950075,249,1087913
64,73,46,3046,232,136,9.600329598534975,25.685015550482987,136270,131205,3.6059230987477617,229,1095473
100,31,21,2617,202,134,6.9429735145956055,16.782878225527217,136400,84931,2.096931196336004,1160,1103264
64,48,61,6907,977,574,4.507359235871535,5.5428568479700795,66775,152262,2.2412121337224815,683,1020414
65,48,11,4488,360,228,10.933200083253553,30.266467626281393,80459,69933,2.224983291569128,238,1079259
65,50,30,5465,603,366,8.442004685176837,20.595991934224646,77372,101542,2.284439028993393,350,1056097
66,49,63,7014,1001,595,4.2029565276529395,4.761580591707086,73568,156789,2.3024629146443774,533,1017921
67,39,1,4500,377,206,5.497500148207306,15.151249925896346,318547,57669,3.4756249629481735,129,1098481
63,22,1,4307,293,154,7.432073789319807,20.233891807129037,309817,50977,2.7246591216607694,252,1097957
67,30,1,4448,329,172,5.687545032728548,15.056227483635725,316664,55239,3.428113741817863,125,1099529
64,18,0,3810,392,285,10.37653308493261,28.877229354311787,315233,48930,2.661849502430224,149,1085748
100,99,86,2901,220,147,7.315335621949898,18.292379988799627,136651,83122,1.408631253500117,309,1079268
66,32,20,3329,224,170,9.82083445032856,31.99231387874279,103851,91424,1.3,176,1085593
66,87,74,3086,224,157,8.198011150687034,23.004369449958954,125514,86487,1.3,145,1078138
62,89,50,3549,191,135,9.730397771547217,27.112737832490495,152418,74057,1.8560866119176338,137,1084650
57,44,0,4899,392,229,10.676275241864793,28.98952411774473,301772,152992,3.240465594766901,130,1096053
63,26,4,5640,524,284,6.627891702983001,16.2288433188068,332425,184885,3.3507137118678494,135,1091479
100,45,16,4760,434,237,6.5789484550891455,17.087839212598784,338508,179468,2.908356576260833,241,1094798
67,31,6,5241,460,244,6.264793488410939,16.464793488410937,326623,198104,3.530027131621086,185,1092375
61,59,23,4212,277,149,10.717750172625271,28.802473524813692,412076,47910,1.3893101067237636,691,1101443
59,98,74,3491,302,157,10.209291855863551,28.27629040052281,426159,60005,2.309777768072056,152,1095391
56,57,16,4503,362,174,12.625050619173852,29.66123487376461,402252,37697,2.4211410194855914,175,1099293
59,145,124,4756,391,198,9.898438669397963,25.93987774095888,436554,70192,3.0618419288758956,158,1096560
67,42,38,4299,389,183,9.5387073165326,16.566539635835625,130890,40057,1.36532317086685,431,1079217
63,50,10,4422,368,199,11.611391606031784,23.00504890857211,134788,44657,1.2037972020105945,394,1084180
63,15,2,4123,218,136,12.332896273433912,35.04006415507192,170604,51460,1.3808275066954034,152,1081244
64,30,17,4445,389,185,10.892219116575474,17.17348240437732,154094,40946,1.2694522085613187,466,1086523
63,19,10,3489,535,402,6.711576116307494,4.825964176797261,505527,145221,2.4231044778241677,162,964460
67,14,7,3391,530,409,5.570332128011326,3.9943863599399205,510282,145868,2.4936327033130192,136,954972
63,29,16,3663,544,389,8.659779232090033,6.278052885034784,496520,144872,2.2895352142543564,207,981415
67,14,6,3395,507,385,5.309857376405317,4.205494325842064,501560,146481,2.338379255618452,135,959672
65,11,1,6942,1329,1282,5.188579799811391,2.724654443943123,1210958,955882,1.231962677934134,731,1080842
65,8,0,7474,1264,1149,5.320104053684386,2.271688150067296,1158102,816184,1.2,498,1106368
65,13,1,6890,1330,1286,5.248280555825542,2.7641176555456974,1200245,974524,1.2420814501399224,735,1076743
66,6,0,6777,1293,1243,6.140281198594735,2.0298594007026325,1101656,883431,2.4828163484190773,917,1111533
67,20,13,6271,427,389,6.32527673447397,5.361087732967536,244605,279796,3.887411948121918,332,1369858
57,40,46,6824,577,369,7.741315560847663,9.953073664795964,274248,349026,5.967054862368981,228,1371797
63,21,5,8043,463,378,6.772208847032786,7.7831327054918,230976,107579,4.488835388131147,3288,1350643
57,25,24,6456,501,385,7.1390255408333845,7.444802568787132,255981,317866,4.823466216772249,239,1372147
61,53,8,6219,341,211,11.071909253811405,28.24798574009397,235303,48275,2.0,227,1100467
62,49,11,5797,390,185,9.439961343907411,19.266009783619175,233116,40550,2.2524834403494225,212,1103176
66,46,11,5744,412,174,8.37485675392245,15.62164265404651,233550,38831,2.3147947540286924,211,1104015
64,48,12,6088,414,181,8.602134318628961,15.821686725731565,238786,41773,1.7444664203427596,260,1103627
61,80,44,5234,324,270,8.620174292861686,20.625344031785556,217253,150482,2.4272529212657177,244,1098445
67,5,0,5213,777,276,4.642572202854547,5.958197298181393,266227,110556,1.2163739241748255,157,1118785
67,38,18,5323,585,283,6.118797881936005,11.443816981395331,244310,132897,1.7841530315138479,201,1109334
66,55,30,5301,392,343,7.824882762158475,17.151718357866013,205202,163321,2.091796742522302,208,1094652
100,75,38,3782,372,225,7.15446749283991,18.132478810532945,353860,153373,1.5541941344943302,422,1100287
64,59,12,3370,251,180,8.935816232608364,19.82126299576006,334887,124519,1.4614376813756311,247,1095864
55,56,13,5641,524,394,12.482014043900232,19.024891439100735,383150,109521,3.760292919660611,268,1098469
63,35,18,6024,650,393,8.073976082816193,16.060531845511193,349229,141823,1.5910904419399208,233,1094116
63,228,175,7076,584,441,5.645198516039397,8.778079406415758,510393,262674,5.14451985160394,488,1504051
63,227,177,7002,574,429,5.4298378850054725,8.69193515400219,510327,263917,5.122983788500547,467,1493600
66,207,197,5872,437,247,2.478843027908735,7.199233019905711,499939,279410,4.733077673301904,167,1339937
63,228,176,7028,578,433,5.50691966798769,8.722767867195076,510351,263472,5.130691966798769,474,1497341
102,36,27,3741,368,292,4.697025420224034,5.442821274847479,424925,240281,1.810840829075311,128,999301
102,38,29,3727,371,291,4.511066846702734,5.360750172567129,427379,237151,1.790063334827121,129,998707
66,28,6,4362,468,430,9.958299594404853,7.28317848845929,361064,267205,2.0,936,1023678
66,25,14,4473,471,211,9.609712951360725,9.730881325561295,404726,217228,5.051099554905425,2412,1033488
62,53,57,4068,252,171,8.070603123806505,22.682390486120752,118937,42554,1.7882346467910215,378,1087801
63,66,4,4357,241,208,12.029585085046307,33.15072431512209,128565,51489,1.4154922649957902,281,1094584
64,51,59,4065,250,171,8.139879086472915,23.0026433050951,117622,43899,1.85947884013276,321,1085855
64,51,15,2819,148,92,11.61644466068098,32.696795598246695,104911,41717,3.028634095993877,261,1091993
67,16,3,4421,473,354,6.058664993605236,3.81317676583437,395670,40974,1.3834700537039133,234,1005515
62,128,14,4474,584,284,6.543376229547241,7.390585531512569,390104,40467,1.993344976517628,151,978292
64,21,11,4849,595,472,9.279002514594648,4.982204526270365,400957,54557,1.6076508801081266,300,1002066
67,13,2,4511,543,418,7.139210570485618,3.622492252267244,398763,44350,1.3449479297509583,227,1001626
62,32,2,4140,596,478,7.411326661698591,2.6518084173457512,452927,21615,1.1205113961782855,178,964032
67,19,3,4483,581,473,7.412842791256137,2.471093496154682,457998,28181,1.240546748077341,209,968411
102,12,1,4477,617,497,8.173215722800709,3.0147399628301184,418213,40496,1.2180297793255572,209,987792
62,94,9,4278,585,356,6.7383970926381185,5.458520987034684,421452,29437,1.6315971448318092,156,968131
65,39,4,5961,621,504,10.993630192686286,6.2366591243943486,306116,32034,5.7107572329270155,1774,1537664
102,20,7,4777,570,460,9.685975246052246,8.601826722365718,404359,24293,6.971950492104491,413,1589095
67,21,4,6688,482,413,7.681583206502793,12.296463780315332,342700,72148,5.6,621,1562648
65,50,7,5247,613,451,12.350088463202766,7.894552566136714,273054,25330,5.786116025733487,2621,1536959
68,13,0,4796,655,507,7.546332813776766,2.544035361170123,408589,90657,2.7419734791224077,737,1064007
62,48,29,5559,761,588,11.004131628483893,6.230939215945596,442169,71422,2.1237088660987835,476,1034112
62,14,2,4900,656,551,8.316914522853159,2.368064626601417,412607,91501,2.963464211608388,829,1054882
60,22,10,4891,636,527,8.307132404331107,3.7400283122596623,413230,91105,3.0200873258120824,799,1058540
68,33,36,2719,206,110,2.7082909336695753,5.841118730385958,1058134,119074,1.7777992704760015,198,1015169
62,24,1,6403,510,327,9.113383882030636,15.675702223226772,1156465,60982,3.1370842667872125,274,1089008
63,164,165,5201,597,450,6.167871870745094,2.07411235262377,1075163,193044,3.1482247052475403,139,1054711
68,225,86,3215,468,278,6.158280711217458,16.456983228929253,1025406,219208,4.074987666938128,410,1084012
68,53,56,3986,491,196,5.8222311898360015,9.258360508280603,377420,63337,1.5117855987680002,658,1007670
67,50,47,3975,366,166,5.848418785993943,8.692138070501647,380823,48196,1.6695980842510505,640,1019513
64,46,39,4769,525,365,9.765350810569633,8.442384521432656,392647,62277,1.9423046191426938,558,1012112
102,10,1,4606,622,490,8.397626506823993,3.502060206568288,402066,48446,1.3059337329400167,227,997374
58,53,2,4636,356,222,12.2620177071271,33.3860531213813,291589,138652,2.9009362245027708,167,1098383
67,47,18,4783,419,241,6.447543024998536,16.647543024998534,321615,202208,2.768570729172768,365,1095735
67,37,11,5064,444,243,6.335612557089297,16.535612557089294,324682,199694,3.234947678794599,255,1093677
63,39,20,5858,615,378,7.850233824791304,15.949766175208694,338409,158766,1.60006680708323,316,1094976
68,22,3,3764,397,263,3.072278152084426,5.42484351273157,424660,151497,1.296740876370059,134,1006945
68,20,3,3486,327,192,3.0011072255609745,5.913706106392653,425621,154748,1.0400588462854805,132,1001675
68,36,0,5539,847,710,3.525819197371611,2.309536988545821,418541,130782,2.932462679045154,145,1040529
60,17,2,6088,643,436,9.410556093313623,8.609429326413228,427612,130558,1.0,225,997782
102,61,56,5322,219,139,5.9614903612740235,17.025534136164495,130196,42320,5.307660240849349,405,1540883
102,19,7,5687,137,101,2.8542351340494836,9.858154264793658,67409,36813,3.255625778512291,1040,1520021
65,45,7,5138,509,369,10.564583191834126,8.573852066805976,221882,26617,5.259991459058034,2419,1533295
102,48,41,5291,188,124,4.9877991790289045,14.861775953397565,105469,40447,4.658532786019269,604,1534395
102,35,25,6374,372,286,7.601189959368248,10.432503255980041,191205,67484,5.960356987810474,267,1524859
102,19,6,8377,290,196,3.843948071764059,8.530646046657326,181842,45799,3.926346446561719,881,1520149
102,17,4,7887,355,264,5.544079534276996,7.362417517713697,197712,59926,4.774780573727483,640,1517205
102,50,43,5882,306,219,7.031330312371324,14.02261903206066,167544,55946,5.789399093711397,290,1533847
66,38,27,4808,343,294,1.8926579648065807,1.476835508798355,462586,638471,4.108480420814806,305,1017542
65,20,2,4838,336,319,3.3338399011920763,5.439304647996771,463814,669198,5.012594981473514,327,1003218
65,25,3,5225,346,327,2.5247037489960817,2.55675710579854,430242,731563,4.860881952936765,380,1005397
68,27,4,5332,350,329,2.1673750535467002,1.3813571734552572,417278,753813,4.7347501070934,395,1006790
102,63,59,5329,226,142,6.17337026538854,17.496378367530088,135576,42728,5.448913510259026,362,1542294
62,1698,17,4455,133,120,4.013677652562604,5.150571975337105,42419,61030,4.315057197533711,371,1515259
102,59,53,5588,267,179,6.690552881197828,16.169516848453682,153395,49046,5.687165864359348,304,1539222
65,60,36,5232,412,285,9.330911840637977,13.367268380927065,200721,34149,5.694545543246386,1479,1540507
66,25,3,4057,254,163,4.018383002910099,6.095404249272475,469049,32230,7.169617037688996,247,1290267
66,49,2,4387,417,280,7.5617606969165605,5.20955982577086,562234,22774,9.574051901479095,398,1289841
66,49,1,4032,365,234,8.581000032780235,13.109312764290644,562919,24617,7.729968687512677,364,1228446
66,28,3,4090,270,174,4.372474382128919,6.00688140446777,478361,31285,7.409893330730338,262,1290224
66,50,41,7168,321,243,3.738573542930982,10.077147085861965,207354,91661,4.597406441692694,1707,1538775
102,19,7,8557,264,169,3.188977317270428,8.982674708677342,175408,40354,3.5989510946363366,974,1521278
65,51,7,5267,596,430,12.185885626686995,8.234326164844223,262948,24811,5.70318261197783,2698,1536144
65,52,7,5125,611,441,12.575241798739237,8.20205222072087,266722,24137,5.794211685146261,2773,1536788
57,280,2,5757,569,438,8.493008495551143,8.497454690289896,284566,56414,7.645051327418165,1762,1396783
68,287,3,5600,424,341,6.951595291368511,9.927204035969847,259079,61391,7.018198991007538,1828,1359739
67,337,4,5516,463,387,7.043024911380778,9.162151245569039,265568,62248,6.556571174673662,2064,1381509
57,120,4,6618,735,541,9.391421032353104,7.586678678210843,302512,50852,8.222013507015754,843,1421020
57,15,5,6603,776,631,9.741185389204116,6.066421046003672,339707,54083,7.966410216255817,263,1437654
63,39,14,5839,404,230,4.662860977011605,7.725710284857456,430221,114144,6.565713785607182,196,1323551
57,15,5,6690,786,628,9.776855439421515,6.204369505517903,335908,53056,8.061045043363205,260,1437541
57,16,5,5850,688,660,9.430809073471067,4.866088151485048,372769,63018,7.142962847984466,292,1438635
102,22,2,6425,617,550,9.179486751992556,5.056407263947889,367700,37284,5.958973503985111,499,1551887
67,20,10,6033,239,138,5.649007692577861,26.003969229688558,327052,118677,5.6905482518464945,757,1603713
67,20,9,5164,410,299,7.8640839715793645,17.143664113682547,372709,66751,6.496030535119768,563,1600382
67,16,4,4945,614,579,8.682174340899769,5.922320171688167,415898,38014,6.330580042922042,1304,1676850
63,16,8,5778,560,398,5.633308293145637,5.377194300360756,514227,76511,1.9657914505411338,179,992626
67,24,15,6376,500,309,6.415207474465014,5.041557507531903,454706,73273,2.437124990814753,321,995357
67,8,0,5890,554,383,5.238813436470523,5.388551432407976,515387,80370,2.013961667795152,168,988329
63,44,36,5447,574,443,7.1267703695883355,5.298591033179561,503328,62403,1.847886549769342,235,1008232
102,25,0,5721,554,337,7.992174026353837,12.516280205586394,270498,66227,2.539022539114439,232,1080877
63,27,0,4709,338,146,7.763559757859298,22.126999135211776,268828,76625,3.2909200345915286,192,1089608
66,22,1,3990,287,150,10.233703390217462,27.014849918899184,280224,71820,2.148243848948079,270,1084486
63,29,0,4848,356,144,7.25102701664017,20.296525059429175,268654,76763,3.364138997622833,175,1089163
66,23,0,3620,339,267,11.717148169491377,24.020619991528037,221306,26505,1.941425915254311,252,1107698
67,39,13,6235,494,261,8.969835085911397,11.445154444964615,232092,39299,1.937111534574145,224,1108592
66,19,0,3901,388,309,11.406845055593902,21.076042305421343,225229,27368,2.047147893502541,164,1105487
60,35,0,4823,337,251,12.876595113994266,26.760625274942246,234913,26642,2.229102503353837,232,1108581
62,38,4,3857,291,182,11.159701852534944,26.955545638580062,132973,28636,1.3342218255432026,656,1108183
67,15,7,4133,395,264,8.862370957508041,18.452474191501608,148426,32505,1.0,327,1104879
62,33,3,3876,313,202,10.858407304669605,25.34146770358717,136760,28652,1.269658708143487,552,1108353
62,51,4,3809,235,134,11.898327982714903,30.912471335972697,123689,28595,1.4924988534389079,912,1107768
66,16,0,4847,495,368,11.473872954580795,19.665839165156388,282860,59801,1.1369942099539052,346,1075312
65,18,1,4131,371,210,10.567401514008429,27.545196670371567,285760,42000,1.882015260728913,1254,1087055
66,15,0,3692,306,225,12.641643415206197,29.3632769320959,288311,64823,1.044314014666175,358,1078750
62,92,50,4305,390,306,12.816697821159991,28.546092157048278,291044,50738,1.0439675009175886,263,1090206
65,7,1,4218,371,360,4.339773084751077,9.325021391657447,538769,532635,5.060425543158709,547,994026
66,41,45,4171,373,304,1.7565431179472832,2.196235970348819,531523,485369,3.4494240982528783,444,1021356
66,28,30,4408,409,360,2.0610789029021026,2.7055016947690627,527674,516320,3.83329273475055,696,1009183
64,52,59,5227,630,597,6.542124662778918,5.445833890010069,493380,483771,3.0819209478328373,1342,1018580
67,31,0,4761,545,369,9.257513123065252,12.5009217903136,933251,31970,3.094361458523015,164,1086964
66,35,0,3911,356,176,8.22668947697396,20.92681614505148,870553,42816,3.2,136,1091119
66,147,144,3873,310,174,6.506573949886838,19.36101929914886,819373,102252,3.2,158,1094859
67,29,0,5153,617,442,9.588463458637623,9.168706156658448,947946,31513,3.06191534719239,173,1085105
67,9,1,5620,435,368,7.302818863631057,5.550041900886264,224557,27183,3.8701646694263117,522,1725766
60,38,35,5946,476,407,8.001231573730117,4.326527340769616,215994,26887,4.362339990087221,656,1722678
60,32,27,5856,474,407,7.913002198895382,3.8589116541455235,214533,23609,4.194704177901225,617,1727536
67,13,5,5820,350,270,6.557043141864131,13.956968218986152,262716,65330,4.5481425983053345,622,1678076
64,93,38,4086,497,397,4.146997860156489,3.777168397372688,427233,196991,2.046729595279018,139,1001063
68,96,56,3353,355,264,3.0987951619826757,5.141480172052151,447746,201726,1.69707400402779,159,1003958
102,42,33,3662,384,289,3.676336902364732,4.992349806071586,438394,223105,1.6967974192586293,134,996043
102,45,36,3622,392,288,3.152356293854041,4.761095794494242,445309,214288,1.6382520998719599,137,994371
66,42,39,5282,1113,380,6.757957579811974,4.5579575798119745,561724,400263,3.668766688965857,200,1362621
64,25,0,7027,1419,705,7.004515471735186,5.3581938113059255,728532,557031,4.7479959247581505,200,1228160
64,31,0,7234,1557,645,7.199315194852025,5.28027392205919,725245,555159,5.955754208082551,173,1268433
67,30,1,7149,1567,696,6.6108327203102215,4.312186810348999,758614,605000,5.96692612548472,264,1261856
67,33,1,4588,511,340,9.69052217645103,15.263110771509607,1023421,34560,3.0,174,1087938
68,40,1,3370,286,117,9.20332395138435,26.78812874505589,1067099,38260,3.0033239513843517,158,1093881
67,33,1,4598,513,342,9.694528584297315,15.168881630105307,1023062,34531,3.0,174,1087889
62,28,0,5781,465,283,9.35151792709283,18.76954986408004,1137434,52933,3.1515179270928297,251,1093141
103,23,9,4169,173,120,9.42200508158297,22.03069941464581,47300,26373,1.7400169386099011,306,1103720
65,23,5,4254,173,125,9.606852812869972,22.91593139633677,50342,26687,1.6572237746361105,307,1103443
103,18,6,4161,180,127,9.172576543615818,20.719665991494605,46005,25253,1.2493041489470929,308,1104697
65,60,10,3610,173,141,11.721498637059057,34.95314608787463,73771,37174,5.073190106018476,313,1096603
63,13,0,4120,428,376,9.13569588304956,4.592912350851316,222244,53986,1.785710196233236,206,1027877
65,13,0,4139,228,133,10.067486783824991,29.73061408768975,211335,41144,1.106010572940007,223,1032170
67,15,2,5477,464,202,10.377095196090515,25.012101043628974,209057,46852,1.2825955182019713,159,1014355
65,13,0,4150,357,291,9.514861114073124,13.593944530935238,218074,48913,1.5481111087415003,214,1030181
103,12,0,4116,431,373,9.147331680824534,4.532783508907158,220863,52526,1.7925819268766952,207,1027805
103,12,1,3332,432,209,8.115212503941677,7.134886785837182,200274,36585,1.64721302872418,172,1003460
103,12,0,4096,431,369,9.121122217357396,4.598860888634169,220340,52121,1.7888904531489291,206,1027187
103,12,1,3225,432,186,7.97455653685368,7.4894983084956515,197468,34412,1.6274023291343214,167,1000143
68,189,67,3285,437,247,7.043702836714231,19.410269863899664,1033824,179473,3.920838646243033,363,1089989
63,217,178,5536,692,508,7.616646818835694,6.054924224415217,1065874,211526,3.8989823757458417,221,1083786
68,94,25,3341,341,164,8.4192883035512,24.124464897935255,1055220,89344,3.3334000127183483,232,1092452
103,219,82,3293,472,276,6.39,17.17,1025216,209689,4.098262994740101,425,1089453
66,47,26,6127,256,212,4.051598674672238,10.384122110122568,195396,423757,5.911452291420208,689,1546821
66,40,21,5986,286,150,3.392237016777875,11.324021080263227,212990,437718,5.663115973310013,253,1527169
66,45,25,6144,215,180,3.6368281020653686,10.381537869794801,168969,448812,6.092349114364014,403,1530956
57,50,58,6993,586,336,7.671717483215673,11.631441435595395,273300,381484,6.736332043826598,222,1387456
65,33,23,5436,622,531,9.673988701075046,4.271096040862107,614845,307861,1.3150282473123844,525,1008233
103,53,44,4108,616,512,9.066359308891828,6.315424116407735,657528,279032,2.147194422547723,272,1010095
103,26,9,5382,929,755,3.9595571408235184,1.9596222671730006,665419,196343,4.400195379048448,180,1037387
103,22,3,5582,978,793,3.159210679493346,1.2769738148619716,666655,183383,4.753289406105877,166,1041664
67,21,3,6466,842,659,5.762184378271865,1.7465401399843876,715449,142232,4.0481719262726825,153,1061622
103,11,1,3693,566,226,6.5485781246621535,16.937667118184454,675350,89092,2.8540336279010035,217,1095222
64,42,24,5122,955,738,5.562724128869918,2.1576575079059435,643690,189999,4.567034052148446,167,1044172
65,22,0,5578,921,734,3.5611728363134665,4.364664613414509,664007,163248,4.823406565506712,154,1051394
68,32,1,4980,705,569,3.382958868406681,3.2908235104524697,420469,137307,2.4172287057290136,141,1029950
68,33,1,5083,731,595,3.4091793284764402,3.1107190388257644,420115,136109,2.5117942994232267,142,1031892
64,42,4,5637,877,728,5.131558961805658,3.0302686742373317,423311,129427,3.02424733225181,175,1045712
61,25,1,6786,859,659,8.942820491966382,6.56600562969302,423970,121708,1.9181891949480874,220,1016979
103,35,0,2747,255,96,9.370847588386773,20.448224307418236,982324,58075,3.903667672270194,213,1104425
68,26,0,3750,321,133,6.469393905400066,17.442086586833682,1047231,36374,2.70847621765837,426,1098052
63,24,0,6202,497,310,9.022878086452735,16.321530982106594,1145671,54978,3.1373551638625807,300,1093574
63,25,0,4810,397,209,7.521692013721328,16.80530190919944,1089210,44341,2.8879887065982275,376,1096197
67,26,15,5082,322,155,8.527741087353226,23.72368372806821,52504,30031,1.7023023300426292,370,1087678
65,62,11,3564,174,141,11.779937978818777,35.319751915275106,74216,37587,5.245139547657752,314,1096349
67,75,68,3190,164,111,11.093999292776623,32.22563617075726,64895,33985,4.5645637780602435,406,1095962
103,61,42,2673,193,121,10.360299509457192,28.83048850525967,54385,35591,5.733266355360778,318,1098843
63,6,0,4929,672,253,5.893794092007773,11.406441065367016,267474,103205,1.5136470526079449,184,1113869
66,6,0,4870,690,256,6.008953206149798,10.420055862026084,270801,102918,1.1672336463686093,190,1112723
61,5,0,5194,776,274,4.691604059208755,6.131211077833198,266315,109657,1.2094194405356047,156,1118886
61,51,32,4460,458,199,9.050416158382696,21.891286187057226,240420,97562,1.6576263401935933,161,1110719
66,12,2,7333,1443,1381,4.673887542386509,1.5333811923945493,1231425,1168152,1.4832224915226981,803,1057308
65,10,1,7500,1489,1427,4.701610272320031,1.4,1269412,1182366,1.3638899118048395,768,1067521
63,29,30,8379,1580,1449,5.478732252828222,2.6144167429950858,1283288,1149019,1.6104015220904624,701,1078064
65,13,2,7165,1429,1374,4.851691979597368,1.6584612144171536,1184027,1135121,1.338461740989279,837,1057567
60,14,1,5680,562,312,10.76380278128033,22.107861216456527,639220,75793,2.631992695602975,174,1099584
66,32,1,4244,372,167,9.456869651903588,27.015428856254648,635123,54683,2.2581925372960443,167,1097555
65,36,0,4509,300,140,10.04128175627794,28.500173978274603,641858,85806,3.5349039509621636,147,1098422
65,29,0,3408,364,110,9.799704508747972,28.581332092439265,681821,63641,3.088168440893207,243,1096716
67,20,11,5350,339,162,8.21395482094272,22.581393572076372,51731,28918,1.0357815921608222,377,1086848
65,46,20,3004,208,153,10.06472198619544,26.883600102462722,57757,32508,3.8462370105070804,322,1101217
103,50,35,2659,209,138,9.762165188767222,25.67991960816002,51273,32886,4.5488419579548935,322,1101190
67,32,23,3288,256,161,8.796942460460635,21.80407671938582,48285,29246,2.530621693488807,339,1100099
65,14,1,4320,516,391,10.26546571195086,14.024933490292376,296247,27708,1.7995496419815724,1211,1075670
103,12,0,4665,629,514,9.944845179549882,5.162445962957923,299699,21631,1.6940905549517729,1077,1068555
64,14,2,4332,440,325,10.86326935230268,20.33884834144824,297489,33520,1.3223196583675776,818,1081248
65,17,1,3911,386,246,10.558758398588825,24.21685435096164,291881,34552,1.9095343994708092,1338,1083896
64,38,22,8363,451,356,6.258022264593924,8.150515076332487,240144,83886,4.670692748096444,3519,1345196
63,56,32,6236,385,204,4.110028711270513,7.971002871127052,416203,117860,6.415472816263053,371,1318375
103,31,17,6906,382,293,4.768356757797246,11.283972433851957,239489,68257,6.484178378898623,453,1318626
66,122,106,7323,352,237,4.369011466778036,8.448778535589895,298387,121904,6.947259237126751,1297,1325014
66,13,1,3519,356,153,6.113168266025341,7.140461325523475,251099,31711,1.021500694817391,127,1084647
66,15,1,3585,370,174,6.543123003561212,8.363848745793874,249814,32487,1.0965551377787652,136,1084543
66,22,5,3860,426,264,8.342966428865171,13.485098990860752,244434,35737,1.41074226937796,174,1084110
65,15,1,3436,344,146,6.41579271304286,8.621322057067834,252170,32180,1.1063005386237375,136,1085363
68,38,0,2935,272,107,9.332071625154944,22.61210288471481,918918,49447,3.7712751860272453,128,1099676
103,32,0,3079,277,108,8.393841933215471,19.373750154581387,1003406,50945,3.509152324576319,285,1102376
103,28,0,3468,302,123,7.251263180153398,18.117184922591505,1028061,42607,3.0477784812970965,370,1099980
68,37,0,3471,310,131,8.210543408965465,23.330437072770053,886294,33881,3.2151454920489915,133,1093195
68,31,9,5274,423,429,7.329761197128685,6.5404776057426295,464772,94651,4.700925375544533,758,1488872
61,72,25,7776,602,378,8.734934962919011,11.670451414445338,476608,136041,7.487773523753014,472,1585720
61,60,19,6843,439,253,7.14589710736075,11.065103659946953,496354,126906,5.444724852320965,843,1566481
103,37,7,4804,232,155,4.428950976849417,6.321594102767549,522684,108131,4.753678437040934,402,1527665
64,22,2,4153,306,174,10.030412272472383,28.941868679595466,301338,47602,1.6328982772288774,468,1093775
67,30,1,4448,329,172,5.688274089352091,15.055862955323954,316657,55229,3.427931477661977,125,1099533
67,44,0,3412,207,130,10.523718115681216,30.579665506704252,345885,57344,1.3722100848499927,258,1097126
67,26,1,4427,310,159,5.764198218195859,15.017900890902071,315904,54258,3.408950445451035,123,1099951
64,15,4,3584,520,372,7.8770352606736225,2.245061612548176,961505,60692,3.6611004915907466,2949,1750951
103,11,0,3379,524,388,8.074725469513266,2.386813673783166,942658,54043,3.8615391432964317,3142,1768350
67,15,0,3777,710,491,8.351545364228052,3.5358723840665993,789016,57635,4.232781655610495,2830,1754892
65,27,5,7041,537,260,7.982967826811886,11.542146993680632,718522,155277,5.9845042463359865,1213,1508352
67,30,4,2744,209,170,8.396605820317484,18.385694633672166,130245,63617,1.3291572183539981,1522,1106984
67,25,10,2598,202,143,7.306492512743605,17.02992346122734,136913,73336,1.787188019855628,1359,1105712
68,36,7,2987,219,188,9.025581586743384,19.65540913840396,124735,55154,1.0895179207284733,1493,1105511
68,42,29,3427,234,183,8.53494557341034,20.594017163910653,122453,50460,1.3739445951244402,1029,1097929
103,217,95,3043,320,274,3.9447001100592898,6.1087513757411225,437977,173162,2.1658996698221307,210,1038493
68,199,88,2770,242,190,3.792292313162631,6.633422548179932,438071,175312,1.794348824913496,202,1029793
64,91,49,4039,521,320,14.008346580828821,10.871191829489689,460130,149200,1.8303670071045963,350,1042602
67,79,37,4121,434,191,8.821518843482597,9.662776813317791,414132,198640,4.862776813317792,2296,1039747
67,35,37,3606,326,264,1.0836233106465947,1.0727055177443243,484651,548432,2.4727055177443242,133,1031878
68,7,3,4763,466,452,2.5194395970807273,3.472136533671159,517742,572733,4.401451951230067,1092,989637
66,16,12,3360,320,288,0.8975974624492808,0.8588454438872228,440946,634747,2.0721372548538164,119,1027878
68,7,3,4801,470,456,2.5667611946337976,3.5511821072374614,519921,570952,4.467543567924299,1119,988566
63,44,44,6097,650,534,10.67852078180807,4.542057864645341,350250,49607,1.9158842707093178,892,1054861
65,12,0,4755,556,471,9.773982473058917,8.628878733820047,327201,42894,2.2287678825429937,865,1060271
63,24,16,5377,605,509,9.875544217736866,4.452838246415207,337049,44937,2.094323507169585,949,1056110
60,14,0,4668,498,418,10.437188333821409,10.771299764902938,335552,39806,2.0147877975318913,845,1061651
